total_plays,card_set,game_date
"627,943",CORE,1/05/2018
"78,292",GVG,1/05/2018
"44,085",NAXX,4/05/2018
1,TB,7/01/2018
"770,567",CORE,5/04/2017
"51,369",HOF,5/04/2017
"113,613",GVG,5/04/2017
"583,214",EXPERT1,18/04/2017
"169,948",OG,18/04/2017
"19,944",INVALID,19/04/2017
"548,446",EXPERT1,25/04/2017
"28,432",HOF,27/04/2017
"70,918",GVG,27/04/2017
"52,900",TEMP1,27/04/2017
"56,949",LOE,27/04/2017
"195,383",GANGS,29/04/2017
"169,642",GVG,7/05/2017
"288,845",GANGS,9/05/2017
"85,721",HERO_SKINS,12/05/2017
"51,593",FP2,15/05/2017
"164,119",OG,16/05/2017
"24,100",INVALID,21/05/2017
"109,603",NAXX,26/05/2017
"77,218",HERO_SKINS,2/06/2017
"90,079",HERO_SKINS,4/06/2017
"97,656",KARA,6/06/2017
"74,773",LOE,10/06/2017
"87,853",KARA,10/06/2017
"210,943",GANGS,12/06/2017
"84,925",KARA,13/06/2017
"35,416",HOF,20/06/2017
"345,979",EXPERT1,23/06/2017
"43,789",FP2,24/06/2017
"61,528",TEMP1,26/06/2017
"49,927",FP2,1/07/2017
"320,890",UNGORO,3/07/2017
"315,767",UNGORO,12/07/2017
"735,505",CORE,13/07/2017
"64,877",TEMP1,13/07/2017
"466,673",EXPERT1,22/07/2017
"93,692",NAXX,23/07/2017
"81,781",LOE,25/07/2017
"99,380",KARA,25/07/2017
"295,654",UNGORO,28/07/2017
"130,930",GVG,6/08/2017
"98,555",LOE,6/08/2017
"250,134",GANGS,7/08/2017
"379,418",EXPERT1,10/08/2017
"491,552",ICECROWN,12/08/2017
"69,867",LOE,18/08/2017
"84,133",KARA,18/08/2017
"105,519",NAXX,22/08/2017
"80,876",KARA,24/08/2017
"322,334",ICECROWN,26/08/2017
"314,174",GANGS,27/08/2017
"94,214",HERO_SKINS,28/08/2017
"1,069,965",CORE,29/08/2017
"40,651",HOF,1/09/2017
"93,833",HERO_SKINS,1/09/2017
"101,891",KARA,9/09/2017
"340,633",UNGORO,11/09/2017
"32,969",INVALID,14/09/2017
"272,998",UNGORO,14/09/2017
"94,032",KARA,20/09/2017
"38,289",HOF,22/09/2017
"109,985",GVG,22/09/2017
"88,024",LOE,22/09/2017
"96,177",KARA,22/09/2017
"32,178",HOF,28/09/2017
"59,505",TEMP1,29/09/2017
"76,606",LOE,29/09/2017
"889,598",CORE,6/10/2017
"66,991",TEMP1,6/10/2017
"351,591",UNGORO,7/10/2017
"23,890",INVALID,11/10/2017
"217,664",GANGS,13/10/2017
"77,050",NAXX,14/10/2017
"30,306",INVALID,15/10/2017
"109,847",OG,20/10/2017
"34,311",HOF,21/10/2017
"98,428",GVG,21/10/2017
"61,849",TEMP1,21/10/2017
"76,141",LOE,21/10/2017
"30,382",INVALID,22/10/2017
"317,233",UNGORO,22/10/2017
"256,144",ICECROWN,24/10/2017
"72,631",HERO_SKINS,26/10/2017
"59,162",LOE,26/10/2017
"28,610",INVALID,29/10/2017
"96,560",HERO_SKINS,6/11/2017
"107,846",OG,9/11/2017
"11,849",LOOTAPALOOZA,9/11/2017
"87,288",NAXX,11/11/2017
"39,748",HOF,12/11/2017
"257,385",GANGS,19/11/2017
"87,477",NAXX,26/11/2017
"35,977",HOF,29/11/2017
"63,449",TEMP1,29/11/2017
"114,926",OG,30/11/2017
"4,614",LOOTAPALOOZA,30/11/2017
"100,404",GVG,1/12/2017
"30,761",INVALID,2/12/2017
"36,606",HOF,5/12/2017
"107,153",GVG,5/12/2017
"52,137",NAXX,12/12/2017
"79,796",HERO_SKINS,17/12/2017
"21,332",HOF,22/12/2017
"71,624",GVG,22/12/2017
"73,178",HERO_SKINS,24/12/2017
"23,826",HOF,26/12/2017
"77,719",GVG,26/12/2017
"255,758",ICECROWN,31/12/2017
"438,195",EXPERT1,6/01/2018
"270,729",LOOTAPALOOZA,6/01/2018
"21,385",HOF,11/01/2018
"35,922",TEMP1,11/01/2018
"79,764",HERO_SKINS,16/01/2018
"38,281",FP2,22/01/2018
"57,219",LOE,26/01/2018
"318,748",LOOTAPALOOZA,27/01/2018
"458,038",EXPERT1,29/01/2018
"287,420",LOOTAPALOOZA,29/01/2018
"72,646",KARA,31/01/2018
"241,049",UNGORO,4/02/2018
"416,418",EXPERT1,8/02/2018
"92,126",OG,8/02/2018
"53,490",TEMP1,10/02/2018
"79,813",KARA,13/02/2018
"87,095",GVG,14/02/2018
"213,500",UNGORO,14/02/2018
"74,805",NAXX,15/02/2018
"166,569",GANGS,15/02/2018
"87,390",NAXX,17/02/2018
"41,565",FP2,20/02/2018
"76,967",HERO_SKINS,23/02/2018
"74,482",KARA,27/02/2018
"141,459",GVG,3/03/2018
"511,698",EXPERT1,4/03/2018
"125,561",OG,4/03/2018
"141,194",OG,5/03/2018
"44,736",INVALID,8/03/2018
"200,151",UNGORO,8/03/2018
"127,249",OG,10/03/2018
"87,840",KARA,11/03/2018
"57,054",KARA,16/03/2018
"77,676",HERO_SKINS,21/03/2018
"334,073",EXPERT1,22/03/2018
"81,927",OG,22/03/2018
"47,065",FP2,3/04/2018
"63,412",LOE,6/04/2018
"115,884",OG,7/04/2018
"312,977",LOOTAPALOOZA,7/04/2018
"45,532",FP2,9/04/2018
"41,713",TEMP1,12/04/2018
"35,906",INVALID,13/04/2018
"180,228",UNGORO,13/04/2018
"60,125",KARA,14/04/2018
"77,053",NAXX,15/04/2018
"59,263",NAXX,16/04/2018
"37,955",INVALID,21/04/2018
"88,920",TEMP1,21/04/2018
"355,272",EXPERT1,24/04/2018
"59,068",NAXX,25/04/2018
"10,408",HOF,26/04/2018
"52,929",GVG,26/04/2018
"26,862",LOE,26/04/2018
"31,293",LOE,29/04/2018
"179,341",LOOTAPALOOZA,2/05/2018
"43,284",NAXX,3/05/2018
"128,193",UNGORO,4/05/2018
"104,028",NAXX,3/04/2017
"101,740",NAXX,4/04/2017
"229,416",GANGS,4/04/2017
"51,812",HERO_SKINS,6/04/2017
"109,389",HERO_SKINS,8/04/2017
"91,948",LOE,9/04/2017
"86,598",HERO_SKINS,10/04/2017
"21,661",INVALID,18/04/2017
"103,771",KARA,19/04/2017
"92,968",KARA,20/04/2017
"401,037",UNGORO,25/04/2017
"34,587",FP2,27/04/2017
"800,207",CORE,29/04/2017
"63,416",TEMP1,29/04/2017
"150,011",OG,2/05/2017
"102,460",HERO_SKINS,3/05/2017
"288,222",GANGS,4/05/2017
"117,493",GVG,11/05/2017
"154,956",OG,15/05/2017
"97,326",LOE,21/05/2017
"961,947",CORE,29/05/2017
"116,746",GVG,29/05/2017
"85,238",HERO_SKINS,5/06/2017
"45,527",NAXX,7/06/2017
"43,427",FP2,9/06/2017
"841,088",CORE,12/06/2017
"90,182",GVG,21/06/2017
"57,810",HERO_SKINS,22/06/2017
"426,621",EXPERT1,24/06/2017
"128,330",OG,24/06/2017
"81,902",NAXX,25/06/2017
"30,456",HOF,29/06/2017
"58,029",LOE,29/06/2017
"82,502",NAXX,7/07/2017
"455,587",EXPERT1,8/07/2017
"142,942",OG,8/07/2017
"950,251",CORE,9/07/2017
"97,802",KARA,11/07/2017
"78,544",KARA,13/07/2017
"112,376",GVG,17/07/2017
"232,168",UNGORO,20/07/2017
"421,182",EXPERT1,21/07/2017
"76,455",TEMP1,22/07/2017
"311,361",UNGORO,22/07/2017
"907,408",CORE,23/07/2017
"69,636",HERO_SKINS,28/07/2017
"84,781",HERO_SKINS,1/08/2017
"913,252",CORE,2/08/2017
"135,208",GVG,9/08/2017
"76,108",TEMP1,13/08/2017
"96,195",LOE,13/08/2017
"30,054",INVALID,17/08/2017
"43,241",HOF,19/08/2017
"89,219",LOE,19/08/2017
"55,966",FP2,29/08/2017
"105,339",LOE,4/09/2017
"978,051",CORE,19/09/2017
"99,054",KARA,19/09/2017
"352,419",ICECROWN,21/09/2017
"167,971",OG,24/09/2017
"257,808",GANGS,27/09/2017
"333,033",ICECROWN,28/09/2017
"94,215",NAXX,30/09/2017
"304,617",GANGS,1/10/2017
"598,360",EXPERT1,4/10/2017
"98,109",LOE,8/10/2017
"70,062",KARA,11/10/2017
"89,083",KARA,15/10/2017
"37,580",FP2,26/10/2017
"346,940",ICECROWN,8/11/2017
"22,491",INVALID,9/11/2017
"69,870",LOE,10/11/2017
"918,303",CORE,11/11/2017
"287,269",ICECROWN,16/11/2017
"320,990",ICECROWN,17/11/2017
"50,956",FP2,21/11/2017
"676,758",CORE,23/11/2017
"754,067",CORE,30/11/2017
"57,463",TEMP1,30/11/2017
"161,158",GANGS,7/12/2017
"355,231",EXPERT1,11/12/2017
"206,546",LOOTAPALOOZA,16/12/2017
"39,330",FP2,17/12/2017
"242,616",ICECROWN,19/12/2017
"35,161",FP2,27/12/2017
"61,776",NAXX,29/12/2017
"66,626",KARA,30/12/2017
"164,382",GANGS,31/12/2017
"166,906",GANGS,1/01/2018
"74,566",HERO_SKINS,5/01/2018
"31,791",INVALID,6/01/2018
"218,131",UNGORO,6/01/2018
"277,597",ICECROWN,8/01/2018
"25,677",HOF,9/01/2018
"79,989",GVG,9/01/2018
"31,913",INVALID,14/01/2018
"67,654",NAXX,16/01/2018
"250,516",LOOTAPALOOZA,17/01/2018
"26,993",INVALID,18/01/2018
"98,888",OG,22/01/2018
"319,111",ICECROWN,23/01/2018
"84,562",GVG,25/01/2018
"53,179",LOE,25/01/2018
"38,042",FP2,26/01/2018
"316,622",ICECROWN,26/01/2018
"36,059",INVALID,27/01/2018
"241,954",UNGORO,27/01/2018
"35,384",INVALID,29/01/2018
"49,440",TEMP1,29/01/2018
"218,133",UNGORO,29/01/2018
"90,588",HERO_SKINS,30/01/2018
"58,803",LOE,30/01/2018
"66,016",KARA,1/02/2018
"493,357",EXPERT1,3/02/2018
"69,246",KARA,5/02/2018
"28,459",HOF,6/02/2018
"91,082",GVG,6/02/2018
"60,100",LOE,6/02/2018
"479,417",EXPERT1,7/02/2018
"28,730",HOF,9/02/2018
"46,831",FP2,10/02/2018
"92,518",NAXX,11/02/2018
"106,556",OG,19/02/2018
"108,726",OG,20/02/2018
"217,498",ICECROWN,22/02/2018
"108,859",OG,24/02/2018
"257,672",ICECROWN,24/02/2018
"65,124",EXPERT1,1/03/2018
"43,070",LOOTAPALOOZA,1/03/2018
"355,403",EXPERT1,2/03/2018
"85,626",OG,2/03/2018
"235,600",LOOTAPALOOZA,2/03/2018
"52,696",INVALID,4/03/2018
"502,078",EXPERT1,6/03/2018
"30,177",HOF,9/03/2018
"113,465",GVG,9/03/2018
"54,607",TEMP1,9/03/2018
"46,705",INVALID,17/03/2018
"200,123",UNGORO,17/03/2018
"405,721",EXPERT1,19/03/2018
"89,529",NAXX,20/03/2018
"26,511",HOF,24/03/2018
"105,987",GVG,24/03/2018
"50,793",TEMP1,24/03/2018
"61,819",LOE,24/03/2018
"71,006",HERO_SKINS,26/03/2018
"218,337",ICECROWN,26/03/2018
"265,233",ICECROWN,27/03/2018
"102,322",OG,30/03/2018
"256,627",ICECROWN,31/03/2018
"113,085",OG,3/04/2018
"399,678",EXPERT1,4/04/2018
"48,349",INVALID,7/04/2018
"228,055",UNGORO,8/04/2018
"112,180",OG,9/04/2018
"700,209",CORE,17/04/2018
"20,392",HOF,17/04/2018
"99,159",TEMP1,17/04/2018
"46,959",LOE,21/04/2018
"205,889",ICECROWN,23/04/2018
"201,941",UNGORO,24/04/2018
"6,830",HOF,27/04/2018
"34,358",GVG,27/04/2018
"31,826",TEMP1,27/04/2018
"21,194",FP2,29/04/2018
"61,515",NAXX,1/05/2018
"26,988",INVALID,2/05/2018
"149,602",UNGORO,2/05/2018
"562,977",EXPERT1,1/04/2017
"38,650",FP2,7/04/2017
"118,849",HERO_SKINS,9/04/2017
"510,261",EXPERT1,12/04/2017
"150,565",OG,12/04/2017
"563,105",EXPERT1,14/04/2017
"165,435",OG,14/04/2017
"246,772",GANGS,15/04/2017
"10,975",TEMP1,17/04/2017
"89,343",GVG,21/04/2017
"66,729",TEMP1,21/04/2017
"71,203",LOE,21/04/2017
"430,460",UNGORO,22/04/2017
"502,572",EXPERT1,26/04/2017
"67,392",HERO_SKINS,28/04/2017
"393,058",UNGORO,30/04/2017
"64,456",FP2,3/05/2017
"1,225,677",CORE,4/05/2017
"107,997",TEMP1,4/05/2017
"1,424,902",CORE,6/05/2017
"71,463",HOF,6/05/2017
"121,917",TEMP1,6/05/2017
"122,396",KARA,9/05/2017
"238,334",GANGS,10/05/2017
"41,416",HOF,18/05/2017
"74,689",TEMP1,18/05/2017
"78,125",LOE,18/05/2017
"99,374",NAXX,19/05/2017
"111,785",NAXX,20/05/2017
"106,614",HERO_SKINS,21/05/2017
"57,564",FP2,22/05/2017
"242,209",GANGS,25/05/2017
"386,560",UNGORO,26/05/2017
"262,368",GANGS,27/05/2017
"115,216",NAXX,28/05/2017
"269,783",GANGS,28/05/2017
"345,910",UNGORO,3/06/2017
"50,600",FP2,11/06/2017
"75,515",LOE,12/06/2017
"123,027",OG,14/06/2017
"57,266",TEMP1,15/06/2017
"61,439",LOE,15/06/2017
"86,850",KARA,17/06/2017
"59,746",NAXX,18/06/2017
"35,337",HOF,19/06/2017
"95,880",GVG,19/06/2017
"54,302",HERO_SKINS,23/06/2017
"74,550",NAXX,28/06/2017
"87,122",NAXX,8/07/2017
"42,513",HOF,10/07/2017
"287,182",UNGORO,14/07/2017
"88,084",LOE,18/07/2017
"54,575",TEMP1,20/07/2017
"203,685",GANGS,21/07/2017
"177,277",GANGS,27/07/2017
"45,852",HOF,29/07/2017
"59,587",FP2,2/08/2017
"117,545",NAXX,5/08/2017
"66,288",FP2,6/08/2017
"106,601",KARA,7/08/2017
"63,524",HERO_SKINS,10/08/2017
"173,433",OG,11/08/2017
"41,872",HOF,15/08/2017
"91,782",HERO_SKINS,15/08/2017
"87,054",LOE,15/08/2017
"347,758",UNGORO,17/08/2017
"92,181",HERO_SKINS,19/08/2017
"115,617",NAXX,20/08/2017
"1,179,823",CORE,22/08/2017
"104,575",KARA,22/08/2017
"403,337",UNGORO,22/08/2017
"522,295",EXPERT1,23/08/2017
"698,210",CORE,25/08/2017
"71,971",GVG,25/08/2017
"53,102",LOE,25/08/2017
"84,399",LOE,27/08/2017
"418,992",ICECROWN,3/09/2017
"316,871",UNGORO,6/09/2017
"644,364",EXPERT1,10/09/2017
"186,406",OG,10/09/2017
"386,195",ICECROWN,11/09/2017
"34,587",HOF,13/09/2017
"1,040,163",CORE,16/09/2017
"93,089",KARA,16/09/2017
"41,595",HOF,23/09/2017
"30,717",INVALID,27/09/2017
"315,621",UNGORO,27/09/2017
"543,674",EXPERT1,3/10/2017
"146,688",OG,3/10/2017
"61,054",FP2,7/10/2017
"412,861",ICECROWN,7/10/2017
"499,419",EXPERT1,10/10/2017
"135,112",OG,10/10/2017
"72,793",KARA,13/10/2017
"81,720",KARA,14/10/2017
"93,717",HERO_SKINS,15/10/2017
"484,985",EXPERT1,16/10/2017
"382,729",EXPERT1,19/10/2017
"261,746",UNGORO,20/10/2017
"98,325",HERO_SKINS,22/10/2017
"379,990",ICECROWN,22/10/2017
"447,737",EXPERT1,28/10/2017
"119,346",OG,28/10/2017
"96,611",HERO_SKINS,29/10/2017
"58,861",NAXX,31/10/2017
"196,626",GANGS,31/10/2017
"29,522",HOF,1/11/2017
"233,048",UNGORO,3/11/2017
"237,095",UNGORO,9/11/2017
"77,315",NAXX,13/11/2017
"420,630",EXPERT1,17/11/2017
"111,698",OG,17/11/2017
"81,547",LOE,19/11/2017
"509,812",EXPERT1,21/11/2017
"136,158",OG,21/11/2017
"71,555",KARA,23/11/2017
"23,372",INVALID,24/11/2017
"262,030",UNGORO,30/11/2017
"98,871",HERO_SKINS,2/12/2017
"148,465",OG,3/12/2017
"230,102",GANGS,4/12/2017
"48,325",FP2,6/12/2017
"20,493",INVALID,7/12/2017
"45,071",TEMP1,7/12/2017
"70,908",OG,8/12/2017
"55,940",NAXX,9/12/2017
"38,306",FP2,10/12/2017
"157,118",GANGS,11/12/2017
"64,824",KARA,12/12/2017
"81,970",OG,13/12/2017
"36,797",TEMP1,14/12/2017
"79,340",OG,15/12/2017
"166,938",GANGS,16/12/2017
"94,000",OG,17/12/2017
"23,853",INVALID,21/12/2017
"168,951",UNGORO,21/12/2017
"40,323",TEMP1,23/12/2017
"48,343",LOE,23/12/2017
"362,134",EXPERT1,24/12/2017
"83,369",OG,24/12/2017
"207,465",LOOTAPALOOZA,24/12/2017
"152,219",GANGS,25/12/2017
"28,098",INVALID,31/12/2017
"83,848",OG,10/01/2018
"28,176",INVALID,17/01/2018
"194,440",UNGORO,17/01/2018
"91,213",OG,19/01/2018
"99,637",OG,23/01/2018
"80,860",HERO_SKINS,25/01/2018
"63,990",LOE,28/01/2018
"246,083",UNGORO,28/01/2018
"208,461",GANGS,3/02/2018
"333,278",ICECROWN,4/02/2018
"92,037",NAXX,7/02/2018
"497,235",EXPERT1,18/02/2018
"306,589",LOOTAPALOOZA,21/02/2018
"89,518",OG,22/02/2018
"232,769",UNGORO,25/02/2018
"107,713",OG,26/02/2018
"310,977",LOOTAPALOOZA,26/02/2018
"209,407",GANGS,6/03/2018
"264,473",ICECROWN,7/03/2018
"25,715",HOF,14/03/2018
"58,655",LOE,14/03/2018
"93,833",NAXX,19/03/2018
"387,089",EXPERT1,21/03/2018
"254,790",LOOTAPALOOZA,23/03/2018
"79,780",HERO_SKINS,28/03/2018
"411,836",EXPERT1,30/03/2018
"170,425",GANGS,4/04/2018
"37,405",FP2,10/04/2018
"238,855",LOOTAPALOOZA,18/04/2018
"99,524",HERO_SKINS,19/04/2018
"198,833",UNGORO,20/04/2018
"116,227",HERO_SKINS,24/04/2018
"15,563",HOF,25/04/2018
"74,537",GVG,25/04/2018
"50,789",NAXX,30/04/2018
"11,759",HOF,3/05/2018
"55,476",GVG,3/05/2018
"30,041",LOE,3/05/2018
"132,575",ICECROWN,4/05/2018
15,TB,10/03/2018
2,TB,18/01/2018
75,UNGORO,4/04/2017
"125,817",OG,5/04/2017
"485,893",EXPERT1,7/04/2017
"52,239",FP2,9/04/2017
"77,113",NAXX,14/04/2017
"1,014,680",CORE,15/04/2017
"21,139",INVALID,15/04/2017
"459,148",UNGORO,15/04/2017
"15,323",KARA,17/04/2017
"112,696",KARA,18/04/2017
"39,925",FP2,20/04/2017
"17,470",INVALID,24/04/2017
"367,139",UNGORO,24/04/2017
"47,402",FP2,25/04/2017
"71,274",NAXX,26/04/2017
"57,588",NAXX,27/04/2017
"121,034",OG,27/04/2017
"73,245",HERO_SKINS,29/04/2017
"956,507",CORE,30/04/2017
"212,330",GANGS,2/05/2017
"122,832",KARA,4/05/2017
"442,605",UNGORO,4/05/2017
"116,759",LOE,5/05/2017
"60,131",HOF,8/05/2017
"161,823",GVG,8/05/2017
"96,272",NAXX,12/05/2017
"83,194",TEMP1,16/05/2017
"540,073",EXPERT1,19/05/2017
"20,579",INVALID,25/05/2017
"52,422",FP2,29/05/2017
"89,717",HERO_SKINS,29/05/2017
"86,485",TEMP1,30/05/2017
"18,994",INVALID,1/06/2017
"71,601",TEMP1,1/06/2017
"323,142",UNGORO,1/06/2017
"88,043",HERO_SKINS,3/06/2017
"494,561",EXPERT1,6/06/2017
"167,126",UNGORO,7/06/2017
"67,886",KARA,23/06/2017
"18,488",INVALID,25/06/2017
"327,507",UNGORO,25/06/2017
"71,169",NAXX,26/06/2017
"413,048",EXPERT1,30/06/2017
"104,914",GVG,2/07/2017
"60,630",HERO_SKINS,5/07/2017
"312,396",UNGORO,15/07/2017
"22,025",INVALID,16/07/2017
"82,879",TEMP1,16/07/2017
"75,783",HERO_SKINS,17/07/2017
"104,313",GVG,19/07/2017
"75,028",TEMP1,19/07/2017
"68,674",KARA,20/07/2017
"486,043",EXPERT1,24/07/2017
"15,950",INVALID,27/07/2017
"250,663",UNGORO,27/07/2017
"46,079",HOF,31/07/2017
"117,138",GVG,31/07/2017
"17,994",INVALID,3/08/2017
"274,911",UNGORO,3/08/2017
"53,510",FP2,4/08/2017
"594,329",EXPERT1,5/08/2017
"557,613",EXPERT1,6/08/2017
"176,524",OG,6/08/2017
"496,759",ICECROWN,13/08/2017
"36,382",HOF,17/08/2017
"75,647",LOE,17/08/2017
"658,517",EXPERT1,20/08/2017
"484,605",EXPERT1,24/08/2017
"86,787",NAXX,31/08/2017
"98,889",NAXX,1/09/2017
"64,732",FP2,4/09/2017
"598,295",EXPERT1,5/09/2017
"1,001,737",CORE,6/09/2017
"65,766",TEMP1,6/09/2017
"82,971",LOE,7/09/2017
"39,796",INVALID,12/09/2017
"69,011",TEMP1,12/09/2017
"330,515",UNGORO,12/09/2017
"83,048",NAXX,15/09/2017
"92,052",KARA,18/09/2017
"391,394",ICECROWN,19/09/2017
"537,487",EXPERT1,22/09/2017
"143,299",OG,22/09/2017
"110,795",HERO_SKINS,23/09/2017
"86,338",LOE,25/09/2017
"4,802",HOF,2/10/2017
"90,924",NAXX,3/10/2017
"1,068,543",CORE,4/10/2017
"287,217",ICECROWN,11/10/2017
"78,081",NAXX,16/10/2017
"255,737",GANGS,16/10/2017
"42,389",FP2,17/10/2017
"608,765",CORE,18/10/2017
"70,204",GVG,18/10/2017
"203,139",GANGS,19/10/2017
"55,976",TEMP1,20/10/2017
"124,977",OG,21/10/2017
"58,672",NAXX,26/10/2017
"22,097",INVALID,27/10/2017
"243,228",UNGORO,27/10/2017
"20,450",INVALID,31/10/2017
"247,737",GANGS,6/11/2017
"702,137",CORE,9/11/2017
"324,643",ICECROWN,10/11/2017
"52,509",FP2,11/11/2017
"87,836",NAXX,12/11/2017
"273,317",GANGS,12/11/2017
"27,627",INVALID,14/11/2017
"64,540",NAXX,16/11/2017
"71,772",NAXX,17/11/2017
"244,700",GANGS,18/11/2017
"467,827",EXPERT1,25/11/2017
"103,221",GVG,28/11/2017
"81,265",NAXX,29/11/2017
"53,350",FP2,2/12/2017
"542,346",EXPERT1,3/12/2017
"825,371",CORE,4/12/2017
"28,412",INVALID,4/12/2017
"135,691",OG,5/12/2017
"190,618",UNGORO,7/12/2017
"636,909",CORE,11/12/2017
"21,995",INVALID,11/12/2017
"395,490",EXPERT1,17/12/2017
"57,251",NAXX,19/12/2017
"78,198",GVG,23/12/2017
"23,254",INVALID,25/12/2017
"217,290",LOOTAPALOOZA,28/12/2017
"196,642",UNGORO,1/01/2018
"25,869",HOF,3/01/2018
"83,087",GVG,3/01/2018
"44,672",TEMP1,3/01/2018
"75,215",GVG,4/01/2018
"69,397",KARA,6/01/2018
"35,144",FP2,9/01/2018
"77,810",HERO_SKINS,9/01/2018
"214,448",LOOTAPALOOZA,11/01/2018
"34,170",FP2,12/01/2018
"28,123",HOF,14/01/2018
"90,579",GVG,14/01/2018
"83,777",HERO_SKINS,14/01/2018
"56,204",LOE,14/01/2018
"188,418",GANGS,15/01/2018
"23,948",HOF,18/01/2018
"853,893",CORE,20/01/2018
"96,335",GVG,20/01/2018
"31,013",HOF,21/01/2018
"101,132",GVG,21/01/2018
"56,081",TEMP1,21/01/2018
"26,681",HOF,24/01/2018
"85,919",GVG,24/01/2018
"78,295",KARA,27/01/2018
"82,800",HERO_SKINS,29/01/2018
"71,165",KARA,29/01/2018
"39,810",INVALID,3/02/2018
"58,076",TEMP1,3/02/2018
"285,147",ICECROWN,5/02/2018
"47,083",TEMP1,8/02/2018
"43,106",FP2,9/02/2018
"265,128",ICECROWN,9/02/2018
"39,377",INVALID,16/02/2018
"45,982",TEMP1,16/02/2018
"199,534",UNGORO,16/02/2018
"93,475",NAXX,18/02/2018
"212,238",GANGS,18/02/2018
"186,030",GANGS,24/02/2018
"958,865",CORE,4/03/2018
"64,538",TEMP1,4/03/2018
"72,384",TEMP1,5/03/2018
"44,240",FP2,9/03/2018
"60,218",TEMP1,10/03/2018
"78,433",LOE,10/03/2018
"228,839",GANGS,11/03/2018
"108,735",GVG,12/03/2018
"64,785",LOE,12/03/2018
"27,648",HOF,13/03/2018
"108,407",GVG,13/03/2018
"29,181",HOF,17/03/2018
"66,445",KARA,17/03/2018
"835,468",CORE,18/03/2018
"47,417",INVALID,18/03/2018
"56,632",TEMP1,18/03/2018
"208,585",UNGORO,18/03/2018
"41,708",TEMP1,22/03/2018
"50,875",LOE,22/03/2018
"43,074",INVALID,23/03/2018
"80,937",HERO_SKINS,24/03/2018
"87,206",OG,29/03/2018
"93,899",NAXX,30/03/2018
"171,183",GANGS,30/03/2018
"184,474",GANGS,3/04/2018
"859,535",CORE,7/04/2018
"72,989",KARA,7/04/2018
"49,971",FP2,8/04/2018
"182,248",GANGS,9/04/2018
"71,624",OG,12/04/2018
"33,549",INVALID,18/04/2018
"34,244",FP2,21/04/2018
"30,391",FP2,24/04/2018
"42,702",NAXX,26/04/2018
"52,689",OG,26/04/2018
"146,164",LOOTAPALOOZA,26/04/2018
"47,623",NAXX,29/04/2018
"173,230",LOOTAPALOOZA,29/04/2018
"40,797",KARA,2/05/2018
"82,228",HERO_SKINS,3/05/2018
"150,902",GVG,1/04/2017
"89,852",KARA,1/04/2017
"115,721",LOE,3/04/2017
"203,065",GANGS,5/04/2017
"602,525",EXPERT1,8/04/2017
"18,610",INVALID,12/04/2017
"394,523",UNGORO,12/04/2017
"73,303",LOE,13/04/2017
"19,056",INVALID,14/04/2017
"431,810",UNGORO,14/04/2017
"114,129",KARA,15/04/2017
"49,556",FP2,18/04/2017
"70,731",NAXX,20/04/2017
"80,119",HERO_SKINS,24/04/2017
"89,811",GVG,26/04/2017
"625,656",EXPERT1,1/05/2017
"338,053",UNGORO,2/05/2017
"75,585",FP2,5/05/2017
"148,175",NAXX,7/05/2017
"301,645",GANGS,7/05/2017
"683,292",EXPERT1,9/05/2017
"975,944",CORE,10/05/2017
"119,234",NAXX,13/05/2017
"96,210",HERO_SKINS,16/05/2017
"21,208",INVALID,17/05/2017
"935,253",CORE,19/05/2017
"88,986",TEMP1,20/05/2017
"606,967",EXPERT1,22/05/2017
"79,184",TEMP1,24/05/2017
"954,182",CORE,25/05/2017
"1,034,600",CORE,27/05/2017
"97,145",HERO_SKINS,30/05/2017
"99,500",GVG,2/06/2017
"73,504",LOE,2/06/2017
"47,619",KARA,7/06/2017
"60,572",TEMP1,8/06/2017
"62,856",LOE,8/06/2017
"414,041",EXPERT1,9/06/2017
"479,039",EXPERT1,11/06/2017
"16,531",INVALID,14/06/2017
"15,919",INVALID,16/06/2017
"133,262",OG,17/06/2017
"91,355",KARA,25/06/2017
"34,750",HOF,28/06/2017
"90,475",GVG,28/06/2017
"67,403",LOE,28/06/2017
"51,887",FP2,4/07/2017
"196,006",GANGS,13/07/2017
"91,371",KARA,15/07/2017
"88,407",LOE,16/07/2017
"666,703",CORE,27/07/2017
"560,695",EXPERT1,30/07/2017
"175,341",OG,30/07/2017
"82,106",KARA,3/08/2017
"1,086,834",CORE,5/08/2017
"533,708",EXPERT1,7/08/2017
"22,371",INVALID,11/08/2017
"68,560",TEMP1,11/08/2017
"44,016",HOF,14/08/2017
"108,859",GVG,14/08/2017
"95,285",HERO_SKINS,14/08/2017
"90,772",LOE,14/08/2017
"41,273",HOF,16/08/2017
"104,379",GVG,16/08/2017
"84,982",LOE,16/08/2017
"102,077",NAXX,19/08/2017
"1,248,429",CORE,20/08/2017
"124,949",GVG,20/08/2017
"100,698",GVG,28/08/2017
"1,034,229",CORE,30/08/2017
"608,819",EXPERT1,2/09/2017
"636,528",EXPERT1,3/09/2017
"197,659",OG,3/09/2017
"38,071",INVALID,5/09/2017
"64,866",TEMP1,8/09/2017
"91,309",LOE,8/09/2017
"44,864",INVALID,10/09/2017
"378,803",UNGORO,10/09/2017
"93,601",HERO_SKINS,12/09/2017
"149,387",OG,13/09/2017
