total_plays,card_set,game_date
"3,158,588",EXPERT1,7/12/2017
"2,760,801",UNGORO,12/12/2017
"2,407,157",UNGORO,14/12/2017
"698,118",HERO_SKINS,22/12/2017
"242,025",INVALID,23/12/2017
"644,883",OG,25/12/2017
"3,188,213",LOOTAPALOOZA,25/12/2017
"2,812,849",ICECROWN,28/12/2017
"4,177,461",EXPERT1,29/12/2017
"963,447",KARA,2/01/2018
"7,359,923",CORE,13/01/2018
"222,027",INVALID,13/01/2018
"2,745,511",UNGORO,13/01/2018
"4,420,925",EXPERT1,20/01/2018
"718,364",OG,20/01/2018
"3,979,868",LOOTAPALOOZA,21/01/2018
"6,083,213",CORE,25/01/2018
"3,199,786",ICECROWN,31/01/2018
"763,457",OG,2/02/2018
"3,935,413",LOOTAPALOOZA,3/02/2018
"2,487,176",GANGS,8/02/2018
"2,678,375",ICECROWN,13/02/2018
"984,976",KARA,14/02/2018
"3,983,483",LOOTAPALOOZA,16/02/2018
18,NAXX,20/02/2018
37,LOE,3/03/2018
"1,826,846",GANGS,4/03/2018
"2,068,063",GANGS,5/03/2018
"3,165,264",LOOTAPALOOZA,6/03/2018
10,LOE,7/03/2018
"5,159,011",CORE,8/03/2018
8,HOF,8/03/2018
"650,829",KARA,8/03/2018
"5,615,166",CORE,9/03/2018
"2,301,180",ICECROWN,11/03/2018
"235,442",INVALID,14/03/2018
"3,483,802",EXPERT1,18/03/2018
"3,283,521",LOOTAPALOOZA,18/03/2018
"1,426,333",GANGS,22/03/2018
"940,608",OG,2/04/2018
"807,899",OG,4/04/2018
"507,808",HERO_SKINS,6/04/2018
"6,214,360",CORE,8/04/2018
"2,762,544",ICECROWN,12/04/2018
"9,193,492",CORE,19/04/2018
587,HOF,19/04/2018
"1,309",GVG,19/04/2018
315,KARA,19/04/2018
468,NAXX,20/04/2018
"2,421,608",HERO_SKINS,21/04/2018
"9,245,615",CORE,24/04/2018
329,HOF,28/04/2018
811,GVG,28/04/2018
19,TEMP1,9/04/2017
1,TB,11/05/2017
24,NAXX,23/10/2017
10,LOE,1/11/2017
5,TEMP1,12/01/2018
3,TEMP1,4/09/2017
4,GVG,30/10/2017
4,TEMP1,5/11/2017
12,LOE,2/01/2018
1,HOF,5/02/2018
7,NAXX,30/04/2017
5,TEMP1,19/08/2017
2,LOE,2/09/2017
7,LOE,30/10/2017
6,TB,27/01/2018
2,GVG,12/02/2018
9,GVG,1/11/2017
8,NAXX,6/03/2018
3,GVG,5/02/2018
3,NAXX,21/12/2017
2,HOF,17/06/2017
2,TEMP1,21/06/2017
3,TEMP1,15/08/2017
2,TEMP1,13/09/2017
3,LOE,7/11/2017
13,LOE,12/01/2018
4,FP2,22/09/2017
3,TEMP1,13/01/2018
2,NAXX,5/10/2017
1,HOF,7/10/2017
1,GVG,13/09/2017
1,TB,30/11/2017
1,FP2,6/06/2017
1,TEMP1,1/11/2017
"39,408",INVALID,5/04/2017
"822,666",TEMP1,5/04/2017
"11,657,405",UNGORO,7/04/2017
"4,134,351",GANGS,8/04/2017
"1,113,413",HERO_SKINS,16/04/2017
"2,004,257",OG,25/04/2017
"7,118,001",CORE,27/04/2017
"3,238,377",GANGS,1/05/2017
"583,245",HERO_SKINS,15/05/2017
"1,169,239",KARA,19/05/2017
"1,327,629",KARA,20/05/2017
"156,249",INVALID,22/05/2017
"1,146,161",KARA,24/05/2017
"4,563,377",UNGORO,6/06/2017
"142,013",INVALID,11/06/2017
"4,175,171",UNGORO,11/06/2017
15,GVG,13/06/2017
4,TEMP1,13/06/2017
"3,469,976",UNGORO,14/06/2017
"3,100,974",EXPERT1,21/06/2017
"407,646",HERO_SKINS,24/06/2017
"920,875",KARA,24/06/2017
"443,870",HERO_SKINS,1/07/2017
"972,016",KARA,8/07/2017
"3,569,280",EXPERT1,10/07/2017
"1,193,265",OG,10/07/2017
"120,746",INVALID,13/07/2017
"2,483,345",EXPERT1,20/07/2017
"1,081,151",OG,22/07/2017
"2,203,051",GANGS,30/07/2017
"2,199,158",GANGS,2/08/2017
"3,273,031",EXPERT1,4/08/2017
"1,074,307",OG,4/08/2017
"4,129,553",UNGORO,6/08/2017
"1,026,037",HERO_SKINS,12/08/2017
"804,652",HERO_SKINS,16/08/2017
"9,319,783",CORE,18/08/2017
"4,284,916",UNGORO,18/08/2017
"4,986,584",UNGORO,21/08/2017
"5,702,690",EXPERT1,4/09/2017
"4,266,945",UNGORO,5/09/2017
"305,224",INVALID,11/09/2017
"4,746,887",EXPERT1,13/09/2017
"3,345,650",GANGS,19/09/2017
"8,461,693",CORE,22/09/2017
"263,112",INVALID,22/09/2017
"6,929,435",CORE,28/09/2017
"5,006,397",ICECROWN,1/10/2017
"220,616",INVALID,7/10/2017
"3,963,937",UNGORO,9/10/2017
"2,397,438",GANGS,12/10/2017
"3,966,106",EXPERT1,17/10/2017
"514,855",HERO_SKINS,24/10/2017
"3,784,434",EXPERT1,1/11/2017
"875,457",OG,3/11/2017
"2,434,015",GANGS,4/11/2017
"1,025,484",OG,11/11/2017
"92,521",LOOTAPALOOZA,11/11/2017
"7,172,351",CORE,12/11/2017
"4,991,076",CORE,16/11/2017
"882,162",KARA,18/11/2017
8,GVG,20/11/2017
124,TB,25/11/2017
"40,112",LOOTAPALOOZA,26/11/2017
"3,239,733",ICECROWN,27/11/2017
"193,552",INVALID,5/12/2017
"3,266,379",UNGORO,5/12/2017
"1,215,926",KARA,11/12/2017
1,TEMP1,26/12/2017
"730,027",KARA,28/12/2017
"2,227,367",UNGORO,28/12/2017
"2,145,671",GANGS,30/12/2017
"859,103",OG,6/01/2018
"946,138",KARA,7/01/2018
"3,746,594",LOOTAPALOOZA,9/01/2018
9,GVG,11/01/2018
"774,784",KARA,15/01/2018
"2,867,808",ICECROWN,17/01/2018
"585,287",OG,18/01/2018
"855,572",KARA,22/01/2018
"6,519,469",CORE,26/01/2018
"4,462,573",EXPERT1,27/01/2018
"767,997",OG,27/01/2018
"699,463",OG,29/01/2018
"6,806,478",CORE,31/01/2018
"2,092,895",GANGS,1/02/2018
"4,081,181",EXPERT1,5/02/2018
"3,853,973",LOOTAPALOOZA,6/02/2018
"4,454,664",LOOTAPALOOZA,9/02/2018
"5,118,249",EXPERT1,12/02/2018
"307,504",INVALID,14/02/2018
"6,538,644",CORE,27/02/2018
"3,157,556",LOOTAPALOOZA,9/03/2018
"590,957",HERO_SKINS,11/03/2018
"3,384,931",EXPERT1,17/03/2018
"823,020",OG,17/03/2018
"1,544,863",GANGS,26/03/2018
"1,825,316",UNGORO,26/03/2018
"199,927",INVALID,29/03/2018
"1,757,321",UNGORO,29/03/2018
"3,598,635",EXPERT1,8/04/2018
"3,311,412",LOOTAPALOOZA,8/04/2018
"525,881",HERO_SKINS,9/04/2018
"1,463,996",GANGS,10/04/2018
"150,288",INVALID,12/04/2018
"4,425,288",UNGORO,12/04/2018
763,LOE,14/04/2018
"6,247,612",GILNEAS,15/04/2018
"1,564",OG,16/04/2018
"7,003,579",LOOTAPALOOZA,16/04/2018
"3,375,027",GILNEAS,20/04/2018
168,NAXX,27/04/2018
388,HOF,29/04/2018
897,GVG,29/04/2018
"699,852",TEMP1,29/04/2018
247,LOE,30/04/2018
4,NAXX,11/05/2017
18,GVG,10/06/2017
12,FP2,7/02/2018
12,TEMP1,27/02/2018
11,FP2,2/03/2018
5,FP2,30/04/2017
1,NAXX,30/07/2017
4,HOF,9/09/2017
37,TEMP1,9/09/2017
11,FP2,21/01/2018
19,LOE,27/02/2018
4,GVG,25/07/2017
5,LOE,13/11/2017
11,FP2,16/12/2017
8,FP2,17/01/2018
2,NAXX,9/05/2017
1,TEMP1,20/06/2017
2,FP2,18/10/2017
7,GVG,26/10/2017
4,LOE,20/05/2017
7,GVG,20/06/2017
3,LOE,20/06/2017
4,NAXX,23/11/2017
5,FP2,24/01/2018
6,TEMP1,6/06/2017
7,FP2,23/10/2017
3,HOF,13/06/2017
13,LOE,11/01/2018
5,MISSIONS,31/01/2018
6,NAXX,18/07/2017
4,FP2,26/08/2017
5,TEMP1,22/09/2017
1,FP2,18/06/2017
1,FP2,6/03/2018
3,NAXX,9/07/2017
5,NAXX,7/08/2017
9,TEMP1,31/01/2018
1,LOE,26/12/2017
1,NAXX,12/06/2017
2,FP2,1/03/2018
4,NAXX,6/12/2017
3,HOF,10/06/2017
2,FP2,5/10/2017
1,HOF,26/10/2017
1,FP2,1/10/2017
2,NAXX,27/08/2017
1,HOF,25/07/2017
2,GVG,18/08/2017
1,HOF,29/09/2017
1,FP2,28/05/2017
1,LOE,13/06/2017
1,LOE,18/11/2017
1,HOF,20/11/2017
1,NAXX,19/11/2017
3,FP2,8/04/2017
"3,157,100",GANGS,13/04/2017
"10,903,239",CORE,16/04/2017
"9,964,603",CORE,21/04/2017
"10,648,642",CORE,22/04/2017
12,TEMP1,22/04/2017
"936,254",HERO_SKINS,1/05/2017
"210,689",INVALID,8/05/2017
"6,422,006",UNGORO,8/05/2017
"754,445",HERO_SKINS,9/05/2017
"6,971,686",CORE,11/05/2017
"1,192,622",KARA,11/05/2017
"1,309,556",OG,12/05/2017
"7,269,149",CORE,16/05/2017
"6,354,434",CORE,18/05/2017
"4,728,438",EXPERT1,20/05/2017
"519,521",HERO_SKINS,26/05/2017
"1,074,420",KARA,29/05/2017
2,TEMP1,3/06/2017
"1,879,120",GANGS,8/06/2017
"3,166,691",EXPERT1,13/06/2017
"5,616,972",CORE,19/06/2017
"968,171",KARA,19/06/2017
"972,958",OG,26/06/2017
"3,949,973",UNGORO,2/07/2017
"3,372,642",UNGORO,5/07/2017
"3,002,283",EXPERT1,6/07/2017
"1,825,698",GANGS,7/07/2017
"1,072,158",KARA,9/07/2017
"1,045,632",KARA,17/07/2017
13,LOE,23/07/2017
"5,210,204",CORE,26/07/2017
"139,554",INVALID,31/07/2017
"3,725,043",UNGORO,31/07/2017
"444,199",HERO_SKINS,7/08/2017
"4,392,963",GANGS,16/08/2017
"1,617,147",OG,28/08/2017
"1,533,476",OG,31/08/2017
"1,812,507",OG,1/09/2017
"720,950",HERO_SKINS,2/09/2017
"3,536,362",GANGS,8/09/2017
"5,718,934",EXPERT1,9/09/2017
"563,379",HERO_SKINS,13/09/2017
"1,280,318",OG,15/09/2017
"8,328,899",CORE,26/09/2017
"7,668,481",CORE,27/09/2017
"3,159,099",GANGS,30/09/2017
"984,484",CORE,2/10/2017
"692,266",HERO_SKINS,14/10/2017
"135,663",INVALID,18/10/2017
"2,464,320",UNGORO,18/10/2017
"166,119",INVALID,23/10/2017
"1,914,914",GANGS,24/10/2017
"750,610",OG,26/10/2017
1,NAXX,28/10/2017
"3,455,675",ICECROWN,4/11/2017
"1,023,439",KARA,5/11/2017
7,GVG,9/11/2017
"49,178",LOOTAPALOOZA,16/11/2017
"3,561,750",ICECROWN,19/11/2017
"495,252",HERO_SKINS,23/11/2017
"5,123,692",CORE,24/11/2017
"907,210",KARA,26/11/2017
"179,723",INVALID,28/11/2017
"2,949,819",UNGORO,28/11/2017
"818,303",OG,29/11/2017
4,NAXX,3/12/2017
"3,343,490",ICECROWN,6/12/2017
"2,112,398",GANGS,15/12/2017
"264,919",INVALID,16/12/2017
"4,289,826",EXPERT1,18/12/2017
"2,100,498",GANGS,20/12/2017
7,GVG,21/12/2017
"2,041,077",GANGS,29/12/2017
"2,840,249",UNGORO,3/01/2018
"3,260,164",ICECROWN,5/01/2018
"5,193,845",EXPERT1,7/01/2018
"765,061",OG,8/01/2018
"834,952",KARA,9/01/2018
"645,103",OG,11/01/2018
"2,108,470",GANGS,16/01/2018
7,TEMP1,18/01/2018
40,NAXX,19/01/2018
"227,749",INVALID,20/01/2018
"2,645,379",UNGORO,20/01/2018
"2,826,177",UNGORO,21/01/2018
"4,425,889",EXPERT1,22/01/2018
"206,416",INVALID,24/01/2018
58,TEMP1,24/01/2018
"2,408,295",UNGORO,24/01/2018
"7,347,816",CORE,28/01/2018
5,FP2,30/01/2018
"2,144,329",GANGS,2/02/2018
"521,234",INVALID,7/02/2018
2,HOF,8/02/2018
27,GVG,8/02/2018
"2,942,245",GANGS,11/02/2018
"4,240,784",LOOTAPALOOZA,13/02/2018
"7,521,088",CORE,17/02/2018
13,TEMP1,17/02/2018
21,NAXX,22/02/2018
"3,617,517",EXPERT1,23/02/2018
"891,111",OG,23/02/2018
28,GVG,25/02/2018
"26,743",INVALID,1/03/2018
17,GVG,4/03/2018
"6,514,210",CORE,5/03/2018
"3,854,832",EXPERT1,11/03/2018
"3,662,612",LOOTAPALOOZA,11/03/2018
"249,360",INVALID,12/03/2018
"2,037,181",UNGORO,12/03/2018
"2,073,256",UNGORO,13/03/2018
"484,968",HERO_SKINS,14/03/2018
"430,617",HERO_SKINS,15/03/2018
"248,748",INVALID,19/03/2018
"1,680,818",GANGS,20/03/2018
"2,770,955",LOOTAPALOOZA,21/03/2018
"6,745,734",CORE,1/04/2018
"1,810,123",ICECROWN,5/04/2018
"451,503",HERO_SKINS,10/04/2018
"1,711,422",ICECROWN,10/04/2018
"2,747,795",GILNEAS,12/04/2018
"7,574,814",GILNEAS,13/04/2018
687,NAXX,14/04/2018
377,FP2,17/04/2018
"1,395,015",TEMP1,20/04/2018
"4,532,478",ICECROWN,21/04/2018
"10,965,816",CORE,22/04/2018
"1,497,855",TEMP1,22/04/2018
616,LOE,22/04/2018
895,OG,29/04/2018
125,GANGS,1/05/2018
10,NAXX,12/04/2017
2,HOF,22/04/2017
14,GVG,16/05/2017
11,HOF,26/05/2017
2,GVG,30/05/2017
17,FP2,7/08/2017
7,NAXX,8/09/2017
12,TEMP1,23/10/2017
10,LOE,11/11/2017
10,GVG,17/01/2018
13,LOE,4/03/2018
33,GVG,5/03/2018
12,FP2,10/04/2017
5,TEMP1,17/08/2017
9,GVG,30/11/2017
14,LOE,17/02/2018
11,HOF,25/02/2018
3,NAXX,24/05/2017
9,NAXX,14/06/2017
4,TEMP1,23/07/2017
2,HOF,23/11/2017
3,HOF,30/11/2017
3,HOF,21/12/2017
1,LOE,22/08/2017
2,HOF,20/10/2017
12,LOE,9/11/2017
7,TEMP1,21/12/2017
9,LOE,8/02/2018
10,NAXX,27/05/2017
4,NAXX,10/01/2018
7,GVG,30/04/2017
5,FP2,5/06/2017
6,GVG,17/08/2017
6,TEMP1,9/11/2017
5,LOE,26/11/2017
4,HOF,15/06/2017
9,NAXX,11/08/2017
7,GVG,20/10/2017
6,LOE,18/01/2018
2,LOE,12/12/2017
3,LOE,29/01/2018
2,NAXX,10/09/2017
3,GVG,6/09/2017
2,NAXX,30/08/2017
1,HOF,6/09/2017
2,HOF,3/11/2017
1,HOF,5/03/2018
1,FP2,29/04/2017
1,LOE,2/10/2017
1,TEMP1,1/10/2017
"2,668,781",GANGS,3/04/2017
"1,217,123",UNGORO,17/04/2017
"8,653,796",UNGORO,18/04/2017
10,LOE,22/04/2017
"2,620,638",GANGS,24/04/2017
"1,226,655",KARA,29/04/2017
"196,499",INVALID,30/04/2017
"6,103,313",UNGORO,5/05/2017
"4,516,292",EXPERT1,10/05/2017
"2,121,343",GANGS,15/05/2017
"149,086",INVALID,16/05/2017
"5,012,795",UNGORO,16/05/2017
"4,022,790",EXPERT1,24/05/2017
"3,856,540",EXPERT1,25/05/2017
"144,005",INVALID,30/05/2017
"2,140,737",GANGS,1/06/2017
"6,891,553",CORE,3/06/2017
"148,768",INVALID,3/06/2017
"1,372,578",OG,4/06/2017
"1,105,996",GANGS,7/06/2017
"440,484",HERO_SKINS,9/06/2017
"5,051,178",CORE,15/06/2017
"2,386,636",EXPERT1,18/06/2017
"2,930,882",UNGORO,23/06/2017
"825,117",KARA,29/06/2017
"1,997,477",GANGS,1/07/2017
"5,289,909",CORE,5/07/2017
"124,290",INVALID,5/07/2017
"2,292,387",GANGS,15/07/2017
"2,410,041",GANGS,16/07/2017
13,GVG,23/07/2017
"117,154",INVALID,26/07/2017
"406,784",HERO_SKINS,30/07/2017
"427,730",HERO_SKINS,2/08/2017
"1,792,084",GANGS,3/08/2017
1,LOE,9/08/2017
"3,025,626",UNGORO,10/08/2017
"7,313,012",EXPERT1,12/08/2017
"2,479,203",OG,12/08/2017
"1,707,250",KARA,13/08/2017
"1,254,792",KARA,19/08/2017
"634,417",HERO_SKINS,27/08/2017
"260,115",INVALID,6/09/2017
"1,664,340",OG,9/09/2017
"3,473,817",GANGS,12/09/2017
"4,036,050",ICECROWN,15/09/2017
"3,945,594",UNGORO,18/09/2017
"5,259,497",EXPERT1,20/09/2017
"1,218,654",OG,20/09/2017
"9,330,306",CORE,23/09/2017
2,TEMP1,23/09/2017
"3,289,460",ICECROWN,12/10/2017
"802,134",OG,19/10/2017
"5,932,516",CORE,20/10/2017
"154,027",INVALID,20/10/2017
16,NAXX,25/10/2017
"1,907,710",GANGS,25/10/2017
"2,055,532",GANGS,27/10/2017
"2,994,399",EXPERT1,31/10/2017
13,LOE,3/11/2017
"3,586,368",UNGORO,5/11/2017
"871,066",KARA,10/11/2017
"3,984,247",EXPERT1,13/11/2017
"738,249",OG,16/11/2017
"3,840,399",EXPERT1,18/11/2017
"890,503",OG,18/11/2017
"54,352",LOOTAPALOOZA,18/11/2017
"645,363",HERO_SKINS,19/11/2017
170,TB,22/11/2017
479,GVG,23/11/2017
307,GVG,26/11/2017
"2,073,336",GANGS,27/11/2017
"772,323",KARA,30/11/2017
"1,013,260",KARA,2/12/2017
"614,827",HERO_SKINS,6/12/2017
"7,626,543",CORE,12/12/2017
"3,955,621",EXPERT1,25/12/2017
"854,201",OG,7/01/2018
"4,351,145",LOOTAPALOOZA,7/01/2018
19,LOE,9/01/2018
"2,728,568",UNGORO,14/01/2018
"4,147,504",EXPERT1,15/01/2018
"676,588",OG,15/01/2018
"3,464,580",LOOTAPALOOZA,15/01/2018
14,GVG,18/01/2018
"245,147",INVALID,21/01/2018
"3,713,165",LOOTAPALOOZA,22/01/2018
11,LOE,27/01/2018
24,TEMP1,28/01/2018
"6,621,313",CORE,29/01/2018
"3,327,266",ICECROWN,30/01/2018
"427,210",INVALID,8/02/2018
"2,909,383",UNGORO,8/02/2018
9,LOE,9/02/2018
"4,865,307",EXPERT1,13/02/2018
"1,035,207",OG,13/02/2018
66,TB,15/02/2018
"2,235,531",GANGS,16/02/2018
"4,594,919",LOOTAPALOOZA,18/02/2018
"4,026,013",LOOTAPALOOZA,19/02/2018
"3,899,085",LOOTAPALOOZA,20/02/2018
"3,773,605",LOOTAPALOOZA,24/02/2018
"6,588,449",CORE,25/02/2018
"4,034,303",EXPERT1,27/02/2018
"1,002,628",OG,27/02/2018
"638,998",HERO_SKINS,28/02/2018
"2,190,407",ICECROWN,28/02/2018
"2,169,416",UNGORO,4/03/2018
"268,698",INVALID,5/03/2018
"2,431,952",UNGORO,5/03/2018
"706,246",KARA,9/03/2018
"278,993",INVALID,10/03/2018
"2,342,504",UNGORO,10/03/2018
"959,781",OG,11/03/2018
"2,973,289",EXPERT1,16/03/2018
"741,431",OG,21/03/2018
"212,737",INVALID,22/03/2018
"1,686,406",UNGORO,22/03/2018
"1,514,459",GANGS,23/03/2018
"5,417,755",CORE,24/03/2018
"692,826",KARA,24/03/2018
"3,334,407",LOOTAPALOOZA,3/04/2018
"479,837",HERO_SKINS,5/04/2018
"2,235,327",UNGORO,7/04/2018
"799,815",KARA,8/04/2018
"3,039,578",LOOTAPALOOZA,9/04/2018
"1,938,770",ICECROWN,11/04/2018
"10,282,829",EXPERT1,14/04/2018
726,HOF,16/04/2018
"1,699",GVG,16/04/2018
476,LOE,16/04/2018
428,KARA,17/04/2018
883,HOF,22/04/2018
"1,950",GVG,22/04/2018
177,LOE,27/04/2018
136,KARA,27/04/2018
25,NAXX,1/04/2017
6,LOE,30/11/2017
21,NAXX,21/02/2018
7,LOE,9/03/2018
6,LOE,21/06/2017
6,LOE,9/07/2017
11,TEMP1,18/07/2017
7,HOF,23/07/2017
4,NAXX,27/10/2017
14,TEMP1,24/11/2017
4,TEMP1,14/01/2018
7,HOF,27/01/2018
13,NAXX,19/02/2018
6,TEMP1,12/06/2017
6,TEMP1,9/07/2017
6,HOF,4/09/2017
5,GVG,4/09/2017
1,HOF,26/11/2017
10,NAXX,15/12/2017
26,NAXX,26/02/2018
1,HOF,9/05/2017
7,HOF,11/11/2017
42,GVG,27/01/2018
12,GVG,17/02/2018
2,LOE,17/07/2017
4,FP2,22/12/2017
8,HOF,29/01/2018
7,TEMP1,11/05/2017
7,GVG,9/07/2017
4,FP2,11/04/2017
4,FP2,4/11/2017
1,FP2,30/12/2017
6,GVG,3/11/2017
6,LOE,23/11/2017
6,TEMP1,9/01/2018
4,FP2,1/02/2018
2,NAXX,8/12/2017
2,TEMP1,19/06/2017
2,GVG,11/11/2017
4,HOF,17/02/2018
2,TEMP1,17/07/2017
1,NAXX,23/08/2017
5,GVG,29/01/2018
2,LOE,29/05/2017
4,LOE,11/05/2017
1,HOF,9/07/2017
1,NAXX,27/07/2017
1,HOF,11/05/2017
1,FP2,23/05/2017
32,NAXX,7/04/2017
"2,828,444",OG,8/04/2017
8,LOE,16/04/2017
"157,530",HERO_SKINS,17/04/2017
"6,211,127",EXPERT1,20/04/2017
"1,865,971",OG,20/04/2017
"946,634",HERO_SKINS,21/04/2017
"4,532,235",EXPERT1,27/04/2017
"184,355",INVALID,2/05/2017
"5,243,178",EXPERT1,7/05/2017
"5,092,570",UNGORO,10/05/2017
"2,450,347",GANGS,14/05/2017
"538,130",HERO_SKINS,18/05/2017
"1,334,326",OG,23/05/2017
"4,200,352",UNGORO,25/05/2017
"2,166,276",GANGS,31/05/2017
3,NAXX,10/06/2017
"1,747,635",GANGS,14/06/2017
"2,697,458",UNGORO,18/06/2017
"127,074",INVALID,24/06/2017
"3,594,206",UNGORO,24/06/2017
"5,727,483",CORE,27/06/2017
"1,761,367",GANGS,30/06/2017
"6,138,947",CORE,1/07/2017
210,NAXX,3/07/2017
"3,773,013",EXPERT1,11/07/2017
"4,503,380",GANGS,11/08/2017
"212,768",INVALID,12/08/2017
"6,953,045",UNGORO,12/08/2017
"4,367,386",GANGS,21/08/2017
"5,307,485",ICECROWN,22/08/2017
"3,913,280",GANGS,5/09/2017
"4,469,939",ICECROWN,16/09/2017
"639,797",HERO_SKINS,18/09/2017
"3,107,511",GANGS,21/09/2017
"830,848",HERO_SKINS,25/09/2017
"1,068,259",KARA,27/09/2017
"1,355,530",KARA,1/10/2017
"3,301,335",GANGS,3/10/2017
"2,860,111",GANGS,10/10/2017
"844,818",OG,12/10/2017
"3,859,538",ICECROWN,14/10/2017
"840,499",KARA,20/10/2017
12,GVG,23/10/2017
"4,821,736",CORE,24/10/2017
"2,287,604",GANGS,28/10/2017
"2,398,861",UNGORO,31/10/2017
"991,813",OG,4/11/2017
"3,784,350",ICECROWN,11/11/2017
10,NAXX,15/11/2017
"2,124,923",GANGS,15/11/2017
"145,890",INVALID,16/11/2017
"179,468",INVALID,18/11/2017
"48,146",LOOTAPALOOZA,21/11/2017
4,FP2,23/11/2017
"2,783,356",ICECROWN,23/11/2017
"752,626",KARA,24/11/2017
"3,932,784",EXPERT1,1/12/2017
"2,529,669",GANGS,3/12/2017
"537,067",HERO_SKINS,7/12/2017
"2,089,653",GANGS,8/12/2017
"3,329,952",ICECROWN,12/12/2017
"2,983,135",ICECROWN,14/12/2017
"967,565",KARA,16/12/2017
"773,921",KARA,21/12/2017
"4,161,753",EXPERT1,22/12/2017
"731,508",HERO_SKINS,23/12/2017
"2,219,349",UNGORO,25/12/2017
"3,377,130",LOOTAPALOOZA,27/12/2017
"1,946,641",GANGS,28/12/2017
"4,329,687",EXPERT1,30/12/2017
"703,381",OG,30/12/2017
"6,238,064",CORE,31/12/2017
"814,987",HERO_SKINS,3/01/2018
"253,891",INVALID,7/01/2018
"2,260,918",GANGS,10/01/2018
"214,909",INVALID,15/01/2018
"702,270",KARA,17/01/2018
"225,167",INVALID,22/01/2018
"3,664,346",LOOTAPALOOZA,23/01/2018
"775,666",KARA,24/01/2018
"4,062,379",EXPERT1,26/01/2018
"693,831",OG,26/01/2018
"3,387,289",LOOTAPALOOZA,26/01/2018
"4,285,263",EXPERT1,31/01/2018
"4,259,750",EXPERT1,1/02/2018
"734,326",OG,1/02/2018
15,GVG,7/02/2018
"5,575,219",EXPERT1,10/02/2018
"4,849,219",LOOTAPALOOZA,10/02/2018
"330,257",INVALID,13/02/2018
"2,930,221",UNGORO,13/02/2018
"2,258,787",ICECROWN,15/02/2018
"6,914,546",CORE,19/02/2018
"1,770,072",GANGS,22/02/2018
"275,227",INVALID,24/02/2018
"289,702",UNGORO,1/03/2018
"1,552,080",UNGORO,2/03/2018
"2,133,963",UNGORO,6/03/2018
"296,035",INVALID,11/03/2018
"693,478",KARA,13/03/2018
"710,127",OG,26/03/2018
"2,968,419",LOOTAPALOOZA,27/03/2018
"2,106,623",UNGORO,4/04/2018
"3,213,356",EXPERT1,6/04/2018
"772,326",OG,6/04/2018
"243,500",INVALID,9/04/2018
"690,070",OG,10/04/2018
402,FP2,22/04/2018
"1,687",GANGS,23/04/2018
279,FP2,25/04/2018
27,NAXX,24/07/2017
3,HOF,23/10/2017
8,FP2,28/01/2018
7,HOF,7/02/2018
43,GVG,20/02/2018
7,LOE,1/03/2018
13,TEMP1,15/05/2017
4,HOF,7/07/2017
6,GVG,8/07/2017
4,NAXX,21/08/2017
8,NAXX,1/08/2017
7,TEMP1,24/10/2017
7,NAXX,25/11/2017
18,NAXX,10/12/2017
3,NAXX,12/07/2017
4,TEMP1,16/08/2017
6,TEMP1,27/11/2017
8,TEMP1,16/04/2017
8,HOF,20/02/2018
15,FP2,25/02/2018
4,NAXX,27/12/2017
2,FP2,9/05/2017
4,LOE,24/11/2017
3,NAXX,6/08/2017
1,LOE,24/09/2017
1,LOE,1/07/2017
1,FP2,12/12/2017
3,NAXX,17/12/2017
1,FP2,21/04/2017
1,LOE,26/07/2017
1,TEMP1,1/07/2017
2,GVG,26/08/2017
32,NAXX,6/04/2017
"2,534,705",GANGS,6/04/2017
"10,771,122",EXPERT1,9/04/2017
"2,908,428",OG,9/04/2017
"3,401,456",GANGS,11/04/2017
"765,168",HERO_SKINS,30/04/2017
17,TEMP1,2/05/2017
"1,218,552",KARA,10/05/2017
"4,568,699",UNGORO,19/05/2017
"4,903,389",EXPERT1,21/05/2017
"2,210,826",GANGS,23/05/2017
6,LOE,25/05/2017
"1,116,389",KARA,25/05/2017
"1,230,009",KARA,28/05/2017
"1,173,909",OG,29/05/2017
"4,557,306",UNGORO,31/05/2017
"153,581",INVALID,6/06/2017
"1,898,472",GANGS,9/06/2017
"4,057,957",CORE,18/06/2017
"704,466",KARA,18/06/2017
"999,669",OG,21/06/2017
"1,654,448",GANGS,22/06/2017
"419,925",HERO_SKINS,27/06/2017
"132,468",INVALID,30/06/2017
"3,475,964",UNGORO,30/06/2017
"865,983",KARA,6/07/2017
"430,072",HERO_SKINS,15/07/2017
"1,199,552",OG,17/07/2017
"872,198",KARA,21/07/2017
"3,345,966",UNGORO,24/07/2017
"4,266,846",UNGORO,5/08/2017
"142,097",INVALID,6/08/2017
"4,196,629",EXPERT1,9/08/2017
"1,543,122",KARA,14/08/2017
"5,365,478",ICECROWN,17/08/2017
"216,726",INVALID,18/08/2017
"5,438,482",UNGORO,20/08/2017
"331,396",INVALID,21/08/2017
"8,802,424",CORE,24/08/2017
"3,937,208",UNGORO,24/08/2017
"3,468,491",GANGS,29/08/2017
5,GVG,30/08/2017
"1,783,124",OG,4/09/2017
"9,958,618",CORE,9/09/2017
11,GVG,9/09/2017
"5,183,462",EXPERT1,17/09/2017
"8,689,956",CORE,20/09/2017
"4,136,739",ICECROWN,27/09/2017
"193,925",INVALID,29/09/2017
"999,667",KARA,5/10/2017
