player_class,card_name,times_played,times_won,num_games,win_rate
DRUID,Sheep,3,3,3,100
DRUID,Jade Golem,3,2,3,66.66
DRUID,Devilsaur,3,2,3,66.66
DRUID,Darkshire Alchemist,3,1,3,33.33
DRUID,Voodoo Doctor,3,2,3,66.66
DRUID,Mind Vision,3,3,3,100
DRUID,Murloc Razorgill,3,0,1,0
DRUID,Mirror Entity,3,3,3,100
DRUID,Holy Fire,3,2,3,66.66
DRUID,Frost Nova,3,1,2,33.33
DRUID,Knuckles,3,1,3,33.33
DRUID,Frog,3,1,3,33.33
DRUID,Dust Devil,3,1,3,33.33
DRUID,Redemption,3,0,3,0
DRUID,Brass Knuckles,3,2,3,66.66
DRUID,Volcanic Potion,3,2,3,66.66
DRUID,Inner Fire,3,1,3,33.33
DRUID,Secretkeeper,3,0,3,0
DRUID,Spirit Claws,3,2,3,66.66
DRUID,Arcane Missiles,3,0,3,0
DRUID,Kabal Lackey,3,3,3,100
DRUID,Grimestreet Smuggler,3,1,3,33.33
DRUID,Primalfin,3,1,3,33.33
DRUID,Ogre Magi,3,1,3,33.33
DRUID,Mindgames,3,3,3,100
DRUID,Vaporize,3,0,3,0
DRUID,Angry Chicken,3,1,3,33.33
DRUID,Toxic Sewer Ooze,3,1,3,33.33
DRUID,Southsea Squidface,3,2,3,66.66
DRUID,Kor'kron Elite,3,2,3,66.66
DRUID,Whirlwind,2,2,2,100
DRUID,Kabal Courier,2,0,2,0
DRUID,Medivh's Valet,2,2,2,100
DRUID,Dread Corsair,2,0,2,0
DRUID,Spawn of N'Zoth,2,1,2,50
DRUID,Blessing of Wisdom,2,2,1,100
DRUID,Hand of Protection,2,2,2,100
DRUID,Darkspeaker,2,0,1,0
DRUID,"DIE, INSECT!",2,2,1,100
DRUID,Cruel Taskmaster,2,2,2,100
DRUID,Dagger Mastery,2,1,2,50
DRUID,Razorfen Hunter,2,1,2,50
DRUID,Flamestrike,2,1,2,50
DRUID,Tundra Rhino,2,1,2,50
DRUID,Shadowform,2,2,2,100
DRUID,Steward,2,0,1,0
DRUID,Polymorph,2,2,2,100
DRUID,Totemic Might,2,1,2,50
DRUID,Fiery War Axe,2,2,2,100
DRUID,Spellbender,2,2,2,100
DRUID,Aberrant Berserker,2,0,2,0
DRUID,Potion of Polymorph,2,2,2,100
DRUID,Leper Gnome,2,1,2,50
DRUID,Whelp,2,0,1,0
DRUID,Raging Worgen,2,2,1,100
DRUID,Cleave,2,1,2,50
DRUID,Reinforce,2,0,2,0
DRUID,Priest of the Feast,2,2,2,100
DRUID,Bomb Squad,2,1,2,50
DRUID,Consecration,2,0,2,0
DRUID,Tracking,2,0,2,0
DRUID,Potion of Madness,2,2,2,100
DRUID,Shadow Word: Pain,2,2,2,100
DRUID,Living Roots,2,2,1,100
DRUID,Kill Command,2,0,2,0
DRUID,Spirit Wolf,2,0,1,0
DRUID,Streetwise Investigator,2,0,2,0
DRUID,Kabal Chemist,2,2,2,100
DRUID,Fiery Bat,2,2,2,100
DRUID,Ancient Mage,2,2,2,100
DRUID,Purify,2,2,2,100
DRUID,Explosive Trap,2,2,2,100
DRUID,Shadow Word: Horror,2,2,1,100
DRUID,Pyroblast,2,2,2,100
DRUID,Armorsmith,2,1,2,50
DRUID,Scavenging Hyena,2,1,2,50
DRUID,Power Word: Tentacles,2,2,2,100
DRUID,Fireblast,2,2,1,100
DRUID,Kabal Talonpriest,2,1,2,50
DRUID,Forbidden Flame,2,1,2,50
DRUID,Coldlight Seer,2,1,2,50
DRUID,Greater Arcane Missiles,2,1,2,50
DRUID,Upgrade!,2,0,2,0
DRUID,Shadowflame,2,1,2,50
DRUID,Carnassa's Brood,1,0,1,0
DRUID,Water Elemental,1,0,1,0
DRUID,Twin Emperor Vek'nilash,1,0,1,0
DRUID,Imp Master,1,1,1,100
DRUID,Rat Pack,1,1,1,100
DRUID,Kindly Grandmother,1,0,1,0
DRUID,Argent Protector,1,0,1,0
DRUID,Mortal Coil,1,0,1,0
DRUID,The Caverns Below,1,1,1,100
DRUID,Archmage,1,0,1,0
DRUID,Houndmaster,1,1,1,100
DRUID,Nether Portal,1,1,1,100
DRUID,Meanstreet Marshal,1,0,1,0
DRUID,Blessing of Might,1,1,1,100
DRUID,Crystal Core,1,0,1,0
DRUID,Twilight Flamecaller,1,0,1,0
DRUID,Inner Rage,1,1,1,100
DRUID,Red Mana Wyrm,1,0,1,0
DRUID,Alleycat,1,0,1,0
DRUID,Divine Favor,1,1,1,100
DRUID,Deadly Shot,1,0,1,0
DRUID,Hammer of Wrath,1,1,1,100
DRUID,Grommash Hellscream,1,1,1,100
DRUID,Sylvanas Windrunner,1,1,1,100
DRUID,Arcane Golem,1,0,1,0
DRUID,Arcanite Reaper,1,0,1,0
DRUID,Shield Block,1,1,1,100
DRUID,Ice Barrier,1,0,1,0
DRUID,Mana Wyrm,1,0,1,0
DRUID,Aldor Peacekeeper,1,0,1,0
DRUID,Silence,1,1,1,100
DRUID,Felfire Potion,1,0,1,0
DRUID,Sludge Belcher,1,1,1,100
DRUID,Hellfire,1,1,1,100
DRUID,Shifter Zerus,1,0,1,0
DRUID,Sacrificial Pact,1,0,1,0
DRUID,Arcane Explosion,1,0,1,0
DRUID,Shifting Shade,1,0,1,0
DRUID,Drain Life,1,1,1,100
DRUID,Murloc Raider,1,0,1,0
DRUID,Animal Companion,1,0,1,0
DRUID,Sheep,1,1,1,100
DRUID,Mind Control,1,1,1,100
DRUID,Mortal Strike,1,1,1,100
DRUID,Armor Up!,1,0,1,0
DRUID,Starving Buzzard,1,0,1,0
DRUID,Ravaging Ghoul,1,1,1,100
DRUID,Gorehowl,1,1,1,100
DRUID,Gadgetzan Socialite,1,0,1,0
DRUID,Unleash the Hounds,1,1,1,100
DRUID,Darkshire Councilman,1,0,1,0
DRUID,Grimestreet Informant,1,1,1,100
DRUID,Siphon Soul,1,0,1,0
DRUID,Loatheb,1,1,1,100
DRUID,Hooded Acolyte,1,0,1,0
DRUID,Soulfire,1,0,1,0
DRUID,Nightblade,1,0,1,0
DRUID,Finkle Einhorn,1,1,1,100
DRUID,Sulfuras,1,1,1,100
DRUID,Faceless Destroyer,1,0,1,0
DRUID,Gnoll,1,1,1,100
DRUID,Bloodhoof Brave,1,1,1,100
DRUID,Dragonfire Potion,1,1,1,100
DRUID,"""Little Friend""",1,0,1,0
DRUID,Cabal Shadow Priest,1,0,1,0
DRUID,Commanding Shout,1,1,1,100
DRUID,Shield Slam,1,0,1,0
DRUID,Grook Fu Master,1,0,1,0
DRUID,Shatter,1,0,1,0
DRUID,Stormpike Commando,1,1,1,100
DRUID,Eaglehorn Bow,1,0,1,0
DRUID,Lakkari Sacrifice,1,0,1,0
DRUID,Babbling Book,1,0,1,0
DRUID,Cone of Cold,1,1,1,100
DRUID,On the Hunt,1,0,1,0
DRUID,Stolen Goods,1,0,1,0
DRUID,Divine Strength,1,1,1,100
DRUID,Eternal Sentinel,1,1,1,100
DRUID,Greater Healing Potion,1,1,1,100
DRUID,Deadly Poison,1,0,1,0
DRUID,Envenom Weapon,1,1,1,100
DRUID,Bloodfury Potion,1,1,1,100
DRUID,Druid of the Claw,1,0,1,0
HUNTER,Steady Shot,432786,165261,157691,38.18
HUNTER,Carnassa's Brood,240432,114033,66042,47.42
HUNTER,The Marsh Queen,227820,93758,219029,41.15
HUNTER,Jeweled Macaw,199462,85324,146008,42.77
HUNTER,Raptor Hatchling,186517,75974,139346,40.73
HUNTER,Alleycat,181728,77616,137265,42.7
HUNTER,Fiery Bat,180984,75713,135564,41.83
HUNTER,Flame Elemental,153926,66047,103916,42.9
HUNTER,Fire Fly,137008,61416,105811,44.82
HUNTER,Crackling Razormaw,124271,55511,99070,44.66
HUNTER,Tol'vir Warden,109287,48887,92001,44.73
HUNTER,The Coin,107421,42038,107416,39.13
HUNTER,Queen Carnassa,102853,47502,100237,46.18
HUNTER,Kill Command,86577,36287,72094,41.91
HUNTER,Animal Companion,79059,33577,64885,42.47
HUNTER,Timber Wolf,78219,33291,62281,42.56
HUNTER,Tundra Rhino,62281,28762,54509,46.18
HUNTER,Houndmaster,62219,28466,52962,45.75
HUNTER,Dinomancy,58282,24166,17738,41.46
HUNTER,Scavenging Hyena,56780,24785,47318,43.65
HUNTER,Argent Squire,51761,20631,40789,39.85
HUNTER,Stampede,44116,16748,39769,37.96
HUNTER,Steady Shot,41912,16623,15985,39.66
HUNTER,Savannah Highmane,41250,18438,35548,44.69
HUNTER,Abusive Sergeant,41150,17287,34157,42
HUNTER,Glacial Shard,40098,16710,32062,41.67
HUNTER,Emerald Reaver,39809,15991,32170,40.16
HUNTER,Raptor Patriarch,39747,16584,36643,41.72
HUNTER,Kindly Grandmother,39650,16095,32926,40.59
HUNTER,Eaglehorn Bow,31935,13356,28166,41.82
HUNTER,Cult Master,31373,14418,27863,45.95
HUNTER,Tracking,29356,12076,24485,41.13
HUNTER,Unleash the Hounds,24282,8977,21373,36.96
HUNTER,Ravasaur Runt,21546,8732,18185,40.52
HUNTER,Hunter's Mark,20969,8266,19205,39.42
HUNTER,Igneous Elemental,20537,8033,17263,39.11
HUNTER,Bloodsail Corsair,20290,8220,16728,40.51
HUNTER,Dinomancy,20023,7221,19177,36.06
HUNTER,Stonetusk Boar,18759,7058,15744,37.62
HUNTER,Rat Pack,17679,7279,15612,41.17
HUNTER,Loot Hoarder,16914,6928,13737,40.96
HUNTER,Deadly Shot,15398,5740,14546,37.27
HUNTER,Grievous Bite,14948,5105,12978,34.15
HUNTER,Explosive Trap,13585,4353,12147,32.04
HUNTER,Knife Juggler,13463,5921,10939,43.97
HUNTER,Southsea Deckhand,13380,5835,10604,43.6
HUNTER,Dire Wolf Alpha,12560,5396,11074,42.96
HUNTER,Worgen Infiltrator,11843,4265,9769,36.01
HUNTER,Patches the Pirate,9867,3568,9846,36.16
HUNTER,Starving Buzzard,9846,4208,9017,42.73
HUNTER,Mistress of Mixtures,8699,2901,7055,33.34
HUNTER,Infested Wolf,8609,3417,7805,39.69
HUNTER,Golakka Crawler,7443,2732,6834,36.7
HUNTER,Nesting Roc,7408,3235,6792,43.66
HUNTER,Freezing Trap,7379,2566,6709,34.77
HUNTER,Swamp King Dred,7243,3128,7077,43.18
HUNTER,Elven Archer,6763,2516,5615,37.2
HUNTER,Young Dragonhawk,6651,2510,6151,37.73
HUNTER,Weasel Tunneler,6248,2529,5641,40.47
HUNTER,Stubborn Gastropod,6034,2347,5709,38.89
HUNTER,Smuggler's Crate,6032,1882,5217,31.2
HUNTER,Hungry Crab,5897,2345,5527,39.76
HUNTER,Trogg Beastrager,5707,2140,4937,37.49
HUNTER,Leper Gnome,5479,1794,4620,32.74
HUNTER,Dispatch Kodo,5441,2213,5082,40.67
HUNTER,Coldlight Oracle,5103,1656,4176,32.45
HUNTER,Emerald Hive Queen,4981,1889,4689,37.92
HUNTER,Volcanosaur,4911,1854,4739,37.75
HUNTER,Call of the Wild,4858,2338,4615,48.12
HUNTER,Infest,4637,1773,4305,38.23
HUNTER,Angry Chicken,4597,1830,4385,39.8
HUNTER,Vicious Fledgling,4528,1868,4284,41.25
HUNTER,Thunder Lizard,4192,1553,3943,37.04
HUNTER,Stegodon,4044,1603,3916,39.63
HUNTER,Bananas,3906,1662,2206,42.54
HUNTER,Pterrordax Hatchling,3856,1431,3739,37.11
HUNTER,Giant Wasp,3822,1541,3699,40.31
HUNTER,Bittertide Hydra,3617,1608,3497,44.45
HUNTER,Enchanted Raven,3555,1597,3512,44.92
HUNTER,Carrion Grub,3505,1391,3395,39.68
HUNTER,Ironfur Grizzly,3457,1307,3395,37.8
HUNTER,Ironbeak Owl,3423,1271,3360,37.13
HUNTER,Bloodfen Raptor,3327,1304,3281,39.19
HUNTER,River Crocolisk,3322,1338,3264,40.27
HUNTER,Ravenous Pterrordax,3226,1392,3178,43.14
HUNTER,Silverback Patriarch,3223,1222,3179,37.91
HUNTER,Addled Grizzly,3209,1422,3181,44.31
HUNTER,Elder Longneck,3188,1268,3150,39.77
HUNTER,Duskboar,3179,1288,3142,40.51
HUNTER,Young Priestess,3171,1160,2722,36.58
HUNTER,Chittering Tunneler,3128,1290,3081,41.24
HUNTER,Direhorn Hatchling,3101,1188,3044,38.31
HUNTER,Jungle Panther,3059,1258,3026,41.12
HUNTER,Emperor Cobra,3027,1196,2992,39.51
HUNTER,Terrorscale Stalker,2985,1095,2678,36.68
HUNTER,Knuckles,2977,1248,2930,41.92
HUNTER,Ornery Direhorn,2961,1169,2917,39.47
HUNTER,Verdant Longneck,2944,1153,2907,39.16
HUNTER,Clutchmother Zavas,2942,1116,2916,37.93
HUNTER,Tol'vir Stoneshaper,2836,1130,2390,39.84
HUNTER,Pantry Spider,2766,1130,2733,40.85
HUNTER,Shaky Zipgunner,2750,986,2386,35.85
HUNTER,Stampeding Kodo,2653,1052,2617,39.65
HUNTER,Flare,2617,913,2445,34.88
HUNTER,Cat Trick,2526,964,2325,38.16
HUNTER,Zealous Initiate,2516,853,2146,33.9
HUNTER,King Krush,2510,1261,2491,50.23
HUNTER,Oasis Snapjaw,2423,956,2391,39.45
HUNTER,Stranglethorn Tiger,2417,993,2362,41.08
HUNTER,Tar Creeper,2377,882,2003,37.1
HUNTER,Novice Engineer,2367,866,1914,36.58
HUNTER,King Mukla,2317,955,2287,41.21
HUNTER,Runic Egg,2316,838,1889,36.18
HUNTER,Gentle Megasaur,2296,891,2263,38.8
HUNTER,Acolyte of Pain,2252,890,1954,39.52
HUNTER,Lightfused Stegodon,2246,756,2226,33.65
HUNTER,Princess Huhuran,2220,932,2197,41.98
HUNTER,"Mukla, Tyrant of the Vale",2195,919,2177,41.86
HUNTER,Charged Devilsaur,2173,881,2148,40.54
HUNTER,Silithid Swarmer,2128,611,2108,28.71
HUNTER,Sabretooth Stalker,2115,840,2096,39.71
HUNTER,Secretkeeper,1912,660,1557,34.51
HUNTER,The Beast,1860,749,1845,40.26
HUNTER,Giant Anaconda,1711,615,1701,35.94
HUNTER,Sated Threshadon,1694,697,1680,41.14
HUNTER,Arcane Shot,1665,581,1502,34.89
HUNTER,Giant Sand Worm,1643,731,1622,44.49
HUNTER,Giant Mastodon,1574,587,1554,37.29
HUNTER,Defender of Argus,1572,652,1361,41.47
HUNTER,Snake Trap,1558,625,1442,40.11
HUNTER,Servant of Kalimos,1540,537,1186,34.87
HUNTER,Multi-Shot,1522,425,1414,27.92
HUNTER,King Mosh,1501,691,1487,46.03
HUNTER,Grotesque Dragonhawk,1494,606,1480,40.56
HUNTER,Goldshire Footman,1491,496,1265,33.26
HUNTER,On the Hunt,1462,494,1316,33.78
HUNTER,Core Hound,1409,541,1397,38.39
HUNTER,Snipe,1337,429,1222,32.08
HUNTER,Explosive Shot,1249,361,1203,28.9
HUNTER,Voodoo Doctor,1211,360,1052,29.72
HUNTER,Blazecaller,1180,505,964,42.79
HUNTER,Shieldbearer,1169,394,982,33.7
HUNTER,Cloaked Huntress,1141,400,1005,35.05
HUNTER,"Hemet, Jungle Hunter",1057,374,1056,35.38
HUNTER,Tyrantus,1013,468,1007,46.19
HUNTER,Elise the Trailblazer,909,322,890,35.42
HUNTER,"Genzo, the Shark",712,297,710,41.71
HUNTER,Grimestreet Informant,701,228,602,32.52
HUNTER,Ultrasaur,670,234,666,34.92
HUNTER,Hidden Cache,651,171,598,26.26
HUNTER,Bloodmage Thalnos,613,206,612,33.6
HUNTER,Small-Time Buccaneer,598,208,491,34.78
HUNTER,Youthful Brewmaster,577,227,511,39.34
HUNTER,Acidic Swamp Ooze,493,159,469,32.25
HUNTER,Eggnapper,473,176,447,37.2
HUNTER,Bestial Wrath,454,178,439,39.2
HUNTER,Leeroy Jenkins,394,175,394,44.41
HUNTER,Barnes,385,143,383,37.14
HUNTER,Murloc Raider,382,114,317,29.84
HUNTER,Gluttonous Ooze,374,113,364,30.21
HUNTER,Direhorn Matriarch,351,139,348,39.6
HUNTER,Arcane Anomaly,338,116,292,34.31
HUNTER,Questing Adventurer,335,142,292,42.38
HUNTER,Fire Plume Phoenix,331,118,306,35.64
HUNTER,Spiritsinger Umbra,331,122,329,36.85
HUNTER,The Curator,327,113,327,34.55
HUNTER,Devilsaur Egg,317,96,279,30.28
HUNTER,Misdirection,299,71,283,23.74
HUNTER,Volatile Elemental,292,78,263,26.71
HUNTER,Stonehill Defender,291,110,241,37.8
HUNTER,Sea Giant,287,127,257,44.25
HUNTER,Gladiator's Longbow,277,105,275,37.9
HUNTER,Gnomish Inventor,234,83,204,35.47
HUNTER,Forlorn Stalker,224,71,203,31.69
HUNTER,"N'Zoth, the Corruptor",213,101,212,47.41
HUNTER,Grimscale Oracle,199,56,169,28.14
HUNTER,Doomsayer,181,47,162,25.96
HUNTER,Misha,169,78,155,46.15
HUNTER,Tentacle of N'Zoth,167,46,143,27.54
HUNTER,Un'Goro Pack,166,73,165,43.97
HUNTER,Tabbycat,165,95,159,57.57
HUNTER,Piranha Launcher,161,65,161,40.37
HUNTER,Murloc Tidecaller,148,38,128,25.67
HUNTER,Dirty Rat,148,44,135,29.72
HUNTER,Raid Leader,139,57,117,41
HUNTER,Bluegill Warrior,132,36,112,27.27
HUNTER,Leokk,129,69,124,53.48
HUNTER,Grimestreet Smuggler,121,29,105,23.96
HUNTER,The Black Knight,108,39,108,36.11
HUNTER,Sunfury Protector,108,39,95,36.11
HUNTER,Infested Tauren,101,39,84,38.61
HUNTER,Prince Malchezaar,98,21,97,21.42
HUNTER,Don Han'Cho,90,31,88,34.44
HUNTER,Second-Rate Bruiser,89,24,79,26.96
HUNTER,Ozruk,88,35,88,39.77
HUNTER,Nat Pagle,86,35,86,40.69
HUNTER,Murloc Warleader,85,26,75,30.58
HUNTER,Cairne Bloodhoof,80,33,80,41.25
HUNTER,Harrison Jones,79,33,79,41.77
HUNTER,Dark Iron Dwarf,79,21,73,26.58
HUNTER,"Finja, the Flying Star",79,24,79,30.37
HUNTER,Polluted Hoarder,79,26,71,32.91
HUNTER,Mind Control Tech,77,21,73,27.27
HUNTER,Primordial Drake,75,21,74,28
HUNTER,Eater of Secrets,73,20,70,27.39
HUNTER,Spellbreaker,73,17,64,23.28
HUNTER,Wolfrider,72,22,59,30.55
HUNTER,Baron Geddon,68,22,67,32.35
HUNTER,Frostwolf Warlord,62,31,58,50
HUNTER,Hound,61,30,54,49.18
HUNTER,Sen'jin Shieldmasta,55,20,46,36.36
HUNTER,Huffer,55,33,54,60
HUNTER,Frozen Crusher,52,21,50,40.38
HUNTER,Stormwatcher,51,21,49,41.17
HUNTER,Bloodsail Raider,49,18,41,36.73
HUNTER,Frost Elemental,49,18,47,36.73
HUNTER,Big Bad Wolf,48,25,47,52.08
HUNTER,Deathwing,47,13,47,27.65
HUNTER,Earthen Ring Farseer,46,15,42,32.6
HUNTER,Sunwalker,43,15,41,34.88
HUNTER,Ancient Brewmaster,35,12,33,34.28
HUNTER,Tinkmaster Overspark,35,12,35,34.28
HUNTER,Tortollan Primalist,34,11,34,32.35
HUNTER,Crazed Alchemist,34,7,31,20.58
HUNTER,Cult Apothecary,33,5,31,15.15
HUNTER,Lightwarden,33,6,30,18.18
HUNTER,Big Game Hunter,32,10,32,31.25
HUNTER,Faceless Manipulator,32,12,30,37.5
HUNTER,Primalfin Lookout,31,6,25,19.35
HUNTER,Lorewalker Cho,31,8,31,25.8
HUNTER,Harvest Golem,29,16,24,55.17
HUNTER,Psych-o-Tron,29,8,28,27.58
HUNTER,Rockpool Hunter,29,3,24,10.34
HUNTER,Spawn of N'Zoth,28,12,23,42.85
HUNTER,Hyena,28,22,21,78.57
HUNTER,Alexstrasza,27,6,27,22.22
HUNTER,Shattered Sun Cleric,27,12,22,44.44
HUNTER,Faerie Dragon,27,8,25,29.62
HUNTER,Ysera,27,11,26,40.74
HUNTER,Fen Creeper,26,8,25,30.76
HUNTER,Plant,26,19,22,73.07
HUNTER,Bilefin Tidehunter,26,7,22,26.92
HUNTER,Reckless Rocketeer,23,10,21,43.47
HUNTER,Wild Pyromancer,23,8,20,34.78
HUNTER,Moroes,23,4,23,17.39
HUNTER,Hogger,23,5,23,21.73
HUNTER,Friendly Bartender,23,7,22,30.43
HUNTER,Murloc Tidehunter,22,4,19,18.18
HUNTER,Stormwind Champion,22,13,21,59.09
HUNTER,Daring Reporter,20,7,20,35
HUNTER,Abomination,20,5,20,25
HUNTER,Choose Your Path,20,4,5,20
HUNTER,"Medivh, the Guardian",19,9,19,47.36
HUNTER,Argent Commander,18,8,17,44.44
HUNTER,Blubber Baron,18,3,16,16.66
HUNTER,Zoobot,18,3,16,16.66
HUNTER,Bog Creeper,18,6,17,33.33
HUNTER,Illidan Stormrage,17,7,17,41.17
HUNTER,Sunkeeper Tarim,17,9,17,52.94
HUNTER,Twilight Summoner,17,5,17,29.41
HUNTER,Flesheating Ghoul,17,8,17,47.05
HUNTER,Soggoth the Slitherer,17,4,17,23.52
HUNTER,Millhouse Manastorm,16,4,16,25
HUNTER,Master Swordsmith,16,4,15,25
HUNTER,Corrupted Seer,15,2,14,13.33
HUNTER,Auctionmaster Beardo,15,6,15,40
HUNTER,Pint-Sized Summoner,15,11,12,73.33
HUNTER,Ancient of Blossoms,15,5,14,33.33
HUNTER,Humongous Razorleaf,14,4,11,28.57
HUNTER,Dread Corsair,14,6,14,42.85
HUNTER,Cyclopian Horror,13,3,13,23.07
HUNTER,Hired Gun,13,4,13,30.76
HUNTER,Blowgill Sniper,13,2,13,15.38
HUNTER,Gadgetzan Auctioneer,13,2,12,15.38
HUNTER,"Nat, the Darkfisher",13,0,13,0
HUNTER,Adaptation,13,8,13,61.53
HUNTER,Wrathion,13,5,13,38.46
HUNTER,Pyros,13,3,11,23.07
HUNTER,Nerubian Prophet,12,3,10,25
HUNTER,Bright-Eyed Scout,12,5,11,41.66
HUNTER,Sergeant Sally,12,5,12,41.66
HUNTER,Squirming Tentacle,12,6,11,50
HUNTER,Small-Time Recruits,12,3,12,25
HUNTER,Menagerie Magician,12,4,12,33.33
HUNTER,Spikeridged Steed,12,7,12,58.33
HUNTER,Magma Rager,12,2,12,16.66
HUNTER,Southsea Captain,12,6,11,50
HUNTER,The Voraxx,11,2,11,18.18
HUNTER,Crazed Worshipper,11,4,8,36.36
HUNTER,Scarlet Crusader,11,3,11,27.27
HUNTER,Primalfin Totem,11,2,11,18.18
HUNTER,Selfless Hero,10,3,10,30
HUNTER,Hydrologist,10,3,10,30
HUNTER,Rat,10,6,7,60
HUNTER,Lord of the Arena,10,4,9,40
HUNTER,Amani Berserker,10,4,10,40
HUNTER,C'Thun,10,3,10,30
HUNTER,Flame Geyser,9,5,8,55.55
HUNTER,Spiked Hogrider,9,3,8,33.33
HUNTER,Lyra the Sunshard,9,3,9,33.33
HUNTER,"Yogg-Saron, Hope's End",9,4,9,44.44
HUNTER,Mogu'shan Warden,9,2,9,22.22
HUNTER,Onyxia,9,4,9,44.44
HUNTER,Shifter Zerus,9,2,9,22.22
HUNTER,Chillwind Yeti,9,5,8,55.55
HUNTER,Imp Master,9,8,6,88.88
HUNTER,Disciple of C'Thun,9,5,8,55.55
HUNTER,Silvermoon Portal,9,4,9,44.44
HUNTER,Tirion Fordring,9,4,9,44.44
HUNTER,Twin Emperor Vek'lor,9,1,9,11.11
HUNTER,Primordial Glyph,8,5,7,62.5
HUNTER,Frostwolf Grunt,8,3,8,37.5
HUNTER,Beckoner of Evil,8,7,7,87.5
HUNTER,"Hogger, Doom of Elwynn",8,2,8,25
HUNTER,Blessing of Kings,8,2,8,25
HUNTER,Earthen Scales,8,3,8,37.5
HUNTER,Fiery War Axe,8,1,8,12.5
HUNTER,Snake,8,6,8,75
HUNTER,Divine Strength,7,2,6,28.57
HUNTER,Mayor Noggenfogger,7,0,7,0
HUNTER,Razorpetal,7,4,5,57.14
HUNTER,I Know a Guy,7,4,7,57.14
HUNTER,"Kalimos, Primal Lord",7,3,7,42.85
HUNTER,C'Thun's Chosen,7,3,7,42.85
HUNTER,Tortollan Shellraiser,7,2,7,28.57
HUNTER,"Sherazin, Corpse Flower",7,2,7,28.57
HUNTER,Hammer of Wrath,7,1,7,14.28
HUNTER,Toxic Sewer Ooze,7,1,5,14.28
HUNTER,Tar Lord,7,4,6,57.14
HUNTER,Slam,7,3,7,42.85
HUNTER,Gruul,7,1,7,14.28
HUNTER,Doppelgangster,7,2,7,28.57
HUNTER,Cat in a Hat,6,3,6,50
HUNTER,Tortollan Forager,6,4,6,66.66
HUNTER,Lightning Storm,6,4,6,66.66
HUNTER,Blessing of Wisdom,6,3,6,50
HUNTER,Iron Hide,6,2,6,33.33
HUNTER,Air Elemental,6,5,6,83.33
HUNTER,Moat Lurker,6,1,5,16.66
HUNTER,Biteweed,6,3,6,50
HUNTER,Grimestreet Outfitter,6,0,6,0
HUNTER,Madam Goya,6,1,6,16.66
HUNTER,Radiant Elemental,6,3,6,50
HUNTER,Booty Bay Bodyguard,6,1,6,16.66
HUNTER,Kingsblood Toxin,6,1,6,16.66
HUNTER,Dream,6,2,5,33.33
HUNTER,Faceless Shambler,6,0,6,0
HUNTER,Tauren Warrior,6,1,6,16.66
HUNTER,Emerald Drake,6,2,5,33.33
HUNTER,Lost in the Jungle,6,2,6,33.33
HUNTER,Curious Glimmerroot,6,2,6,33.33
HUNTER,Argent Protector,6,0,6,0
HUNTER,Vilespine Slayer,5,2,5,40
HUNTER,Binding Heal,5,3,5,60
HUNTER,Captain Greenskin,5,2,5,40
HUNTER,Blessing of Might,5,5,5,100
HUNTER,Hot Spring Guardian,5,2,5,40
HUNTER,Crystalline Oracle,5,4,5,80
HUNTER,Explore Un'Goro,5,1,5,20
HUNTER,Vinecleaver,5,2,5,40
HUNTER,Tidal Surge,5,0,5,0
HUNTER,Avian Watcher,5,1,5,20
HUNTER,Shellshifter,5,2,5,40
HUNTER,Spider,5,4,4,80
HUNTER,Backroom Bouncer,5,2,5,40
HUNTER,Fire Plume Harbinger,5,1,5,20
HUNTER,Redemption,5,1,5,20
HUNTER,Frost Nova,5,1,4,20
HUNTER,Frothing Berserker,5,1,5,20
HUNTER,Shadow Visions,5,2,5,40
HUNTER,"Y'Shaarj, Rage Unbound",5,0,5,0
HUNTER,Twilight Geomancer,5,0,5,0
HUNTER,Cleave,5,3,5,60
HUNTER,Lakkari Felhound,5,3,5,60
HUNTER,Twilight Elder,5,2,4,40
HUNTER,Power Word: Shield,5,3,4,60
HUNTER,Blood Knight,5,0,5,0
HUNTER,Grimestreet Enforcer,4,2,4,50
HUNTER,"Ragnaros, Lightlord",4,1,4,25
HUNTER,Spirit Echo,4,2,4,50
HUNTER,Flametongue Totem,4,2,4,50
HUNTER,Wickerflame Burnbristle,4,1,4,25
HUNTER,Nozdormu,4,0,4,0
HUNTER,Vilefin Inquisitor,4,0,4,0
HUNTER,Bloodhoof Brave,4,2,4,50
HUNTER,Ysera Awakens,4,4,3,100
HUNTER,Razorfen Hunter,4,1,4,25
HUNTER,Shield Block,4,1,4,25
HUNTER,Holy Light,4,2,4,50
HUNTER,N'Zoth's First Mate,4,3,4,75
HUNTER,Fight Promoter,4,1,4,25
HUNTER,Getaway Kodo,4,1,4,25
HUNTER,Meanstreet Marshal,4,1,4,25
HUNTER,Pyros,4,0,3,0
HUNTER,The Boogeymonster,4,1,4,25
HUNTER,Twisted Worgen,4,2,3,50
HUNTER,Meteor,4,2,4,50
HUNTER,"Deathwing, Dragonlord",4,1,4,25
HUNTER,Shimmering Tempest,4,3,4,75
HUNTER,Stormwind Knight,4,3,4,75
HUNTER,Evolving Spores,4,1,4,25
HUNTER,Firebloom Toxin,4,1,4,25
HUNTER,Grimy Gadgeteer,4,0,4,0
HUNTER,Nightmare,4,2,4,50
HUNTER,Kor'kron Elite,4,0,4,0
HUNTER,Divine Favor,4,2,4,50
