nzoth_created_entity,week_of_year,year,game_type,card_class,num_occurances,wins
Twilight Summoner,32,2017,BGT_RANKED_STANDARD,PALADIN,382,265
Aya Blackpaw,32,2017,BGT_RANKED_WILD,DRUID,199,131
Volatile Elemental,32,2017,BGT_RANKED_WILD,PRIEST,1867,1086
Igneous Elemental,32,2017,BGT_RANKED_STANDARD,PALADIN,166,101
Shimmering Tempest,32,2017,BGT_RANKED_WILD,MAGE,609,349
Tirion Fordring,32,2017,BGT_RANKED_STANDARD,PRIEST,1439,1245
Unstable Ghoul,32,2017,BGT_RANKED_WILD,MAGE,117,65
Shaky Zipgunner,32,2017,BGT_RANKED_STANDARD,PRIEST,260,180
Obsidian Statue,32,2017,BGT_RANKED_STANDARD,ROGUE,190,123
Skelemancer,32,2017,BGT_RANKED_STANDARD,WARLOCK,153,99
Sylvanas Windrunner,33,2017,BGT_RANKED_WILD,PRIEST,7999,5758
Boom Bot,33,2017,BGT_RANKED_WILD,SHAMAN,172,91
Huge Toad,33,2017,BGT_RANKED_WILD,PRIEST,386,224
Fiery Bat,33,2017,BGT_RANKED_WILD,HUNTER,665,360
"Deathwing, Dragonlord",33,2017,BGT_RANKED_STANDARD,DRUID,592,414
Undercity Huckster,33,2017,BGT_RANKED_STANDARD,ROGUE,15344,8236
Aya Blackpaw,33,2017,BGT_RANKED_STANDARD,SHAMAN,1254,816
Shaky Zipgunner,33,2017,BGT_RANKED_STANDARD,HUNTER,2288,1115
Eggnapper,33,2017,BGT_RANKED_STANDARD,PRIEST,771,505
Bone Baron,33,2017,BGT_RANKED_WILD,ROGUE,318,169
Vryghoul,33,2017,BGT_RANKED_STANDARD,ROGUE,580,255
Anomalus,33,2017,BGT_RANKED_STANDARD,MAGE,235,123
Bloodmage Thalnos,34,2017,BGT_RANKED_WILD,HUNTER,148,66
Bloodmage Thalnos,34,2017,BGT_RANKED_WILD,SHAMAN,158,96
Sludge Belcher,34,2017,BGT_RANKED_WILD,WARLOCK,4135,2607
Infested Tauren,34,2017,BGT_RANKED_STANDARD,PRIEST,4302,2846
Backstreet Leper,34,2017,BGT_RANKED_STANDARD,PRIEST,115,69
Pyros,34,2017,BGT_RANKED_STANDARD,MAGE,2049,1126
Giant Anaconda,34,2017,BGT_RANKED_STANDARD,DRUID,171,112
Skelemancer,34,2017,BGT_RANKED_STANDARD,PRIEST,1119,796
Shallow Gravedigger,34,2017,BGT_RANKED_STANDARD,WARLOCK,123,62
Abomination,34,2017,BGT_RANKED_STANDARD,PALADIN,178,106
Southsea Squidface,34,2017,BGT_RANKED_WILD,ROGUE,115,66
Sated Threshadon,34,2017,BGT_RANKED_STANDARD,PRIEST,189,131
Devilsaur Egg,34,2017,BGT_RANKED_STANDARD,PALADIN,219,132
Arfus,34,2017,BGT_RANKED_WILD,ROGUE,185,112
Explosive Sheep,34,2017,BGT_RANKED_WILD,HUNTER,142,74
Possessed Villager,34,2017,BGT_RANKED_WILD,WARLOCK,143,73
Bloodmage Thalnos,34,2017,BGT_RANKED_STANDARD,PALADIN,216,129
Tirion Fordring,35,2017,BGT_RANKED_STANDARD,PRIEST,407,339
Mad Scientist,35,2017,BGT_RANKED_WILD,MAGE,1433,823
Sludge Belcher,35,2017,BGT_RANKED_WILD,ROGUE,19417,14232
Feugen,35,2017,BGT_RANKED_WILD,WARRIOR,108,79
Piloted Shredder,35,2017,BGT_RANKED_WILD,WARLOCK,1808,1108
Infested Tauren,35,2017,BGT_RANKED_STANDARD,WARLOCK,249,134
Polluted Hoarder,35,2017,BGT_RANKED_STANDARD,ROGUE,143,66
Sergeant Sally,35,2017,BGT_RANKED_STANDARD,PRIEST,107,73
Bone Drake,35,2017,BGT_RANKED_STANDARD,PALADIN,3050,1970
Bone Drake,35,2017,BGT_RANKED_WILD,WARRIOR,188,126
Twilight Summoner,35,2017,BGT_RANKED_STANDARD,ROGUE,155,87
Aya Blackpaw,35,2017,BGT_RANKED_WILD,DRUID,141,80
Abominable Bowman,35,2017,BGT_RANKED_WILD,HUNTER,146,98
Loot Hoarder,36,2017,BGT_RANKED_STANDARD,WARRIOR,1894,1184
Loot Hoarder,36,2017,BGT_RANKED_STANDARD,SHAMAN,412,217
Bloodmage Thalnos,36,2017,BGT_RANKED_STANDARD,WARRIOR,285,176
Zombie Chow,36,2017,BGT_RANKED_WILD,PRIEST,1335,892
Deathlord,36,2017,BGT_RANKED_WILD,WARLOCK,1694,1047
Unstable Ghoul,36,2017,BGT_RANKED_WILD,PRIEST,625,397
Boom Bot,36,2017,BGT_RANKED_WILD,WARLOCK,815,459
Mistress of Mixtures,36,2017,BGT_RANKED_STANDARD,PALADIN,855,465
Bone Drake,36,2017,BGT_RANKED_STANDARD,DRUID,478,311
Undercity Huckster,36,2017,BGT_RANKED_STANDARD,PRIEST,251,164
Loot Hoarder,37,2017,BGT_RANKED_STANDARD,HUNTER,2902,1432
Cairne Bloodhoof,37,2017,BGT_RANKED_STANDARD,PRIEST,16522,12263
Nerubian Egg,37,2017,BGT_RANKED_WILD,HUNTER,304,131
Devilsaur Egg,37,2017,BGT_RANKED_STANDARD,PRIEST,636,396
Mistress of Mixtures,37,2017,BGT_RANKED_WILD,HUNTER,504,260
Direhorn Hatchling,37,2017,BGT_RANKED_WILD,WARRIOR,3196,1921
Shallow Gravedigger,37,2017,BGT_RANKED_STANDARD,HUNTER,231,115
Clockwork Gnome,37,2017,BGT_RANKED_WILD,PRIEST,435,258
Mistress of Mixtures,37,2017,BGT_RANKED_WILD,SHAMAN,105,54
Volatile Elemental,37,2017,BGT_RANKED_STANDARD,ROGUE,108,59
Tirion Fordring,37,2017,BGT_RANKED_WILD,PRIEST,141,119
Shifting Shade,38,2017,BGT_RANKED_WILD,PRIEST,6767,4470
Mana Treant,38,2017,BGT_RANKED_STANDARD,PRIEST,176,113
Igneous Elemental,38,2017,BGT_RANKED_STANDARD,MAGE,100,57
Kobold Illusionist,2,2018,BGT_RANKED_STANDARD,ROGUE,870,423
Dancing Swords,2,2018,BGT_RANKED_WILD,DRUID,106,58
Clockwork Gnome,2,2018,BGT_RANKED_WILD,PRIEST,216,104
Bloodmage Thalnos,3,2018,BGT_RANKED_STANDARD,PALADIN,519,280
Harvest Golem,3,2018,BGT_RANKED_WILD,PRIEST,152,92
Sludge Belcher,3,2018,BGT_RANKED_WILD,WARLOCK,1815,1177
Infested Tauren,3,2018,BGT_RANKED_STANDARD,PRIEST,794,498
Southsea Squidface,3,2018,BGT_RANKED_STANDARD,PRIEST,107,37
Southsea Squidface,3,2018,BGT_RANKED_WILD,ROGUE,502,311
Pyros,3,2018,BGT_RANKED_STANDARD,MAGE,209,124
Mountainfire Armor,3,2018,BGT_RANKED_WILD,WARRIOR,1418,917
Cursed Disciple,3,2018,BGT_RANKED_STANDARD,PRIEST,219,119
Boom Bot,3,2018,BGT_RANKED_WILD,MAGE,202,116
Kindly Grandmother,3,2018,BGT_RANKED_STANDARD,HUNTER,654,307
Bloodmage Thalnos,3,2018,BGT_RANKED_WILD,WARRIOR,102,57
Shallow Gravedigger,3,2018,BGT_RANKED_STANDARD,WARLOCK,108,52
Loot Hoarder,4,2018,BGT_RANKED_STANDARD,WARLOCK,162,93
Cairne Bloodhoof,4,2018,BGT_RANKED_STANDARD,SHAMAN,115,77
Silver Vanguard,4,2018,BGT_RANKED_STANDARD,DRUID,294,139
Plated Beetle,4,2018,BGT_RANKED_WILD,PALADIN,442,241
Gilded Gargoyle,4,2018,BGT_RANKED_STANDARD,PRIEST,1555,937
"Sherazin, Corpse Flower",4,2018,BGT_RANKED_STANDARD,ROGUE,186,90
Devilsaur Egg,4,2018,BGT_RANKED_STANDARD,HUNTER,223,109
Exploding Bloatbat,4,2018,BGT_RANKED_STANDARD,HUNTER,136,55
Sludge Belcher,5,2018,BGT_RANKED_WILD,ROGUE,8571,6207
Infested Tauren,5,2018,BGT_RANKED_STANDARD,WARRIOR,501,300
Weasel Tunneler,5,2018,BGT_RANKED_WILD,PRIEST,482,287
Mistress of Mixtures,5,2018,BGT_RANKED_STANDARD,PRIEST,2776,1630
Obsidian Statue,5,2018,BGT_RANKED_WILD,WARLOCK,338,216
"Rin, the First Disciple",5,2018,BGT_RANKED_WILD,WARLOCK,1520,1011
Voidlord,5,2018,BGT_RANKED_STANDARD,WARLOCK,230381,165379
Bone Baron,5,2018,BGT_RANKED_STANDARD,ROGUE,146,67
Hoarding Dragon,5,2018,BGT_RANKED_STANDARD,DRUID,130,49
Cairne Bloodhoof,6,2018,BGT_RANKED_STANDARD,WARRIOR,194,117
Cairne Bloodhoof,6,2018,BGT_RANKED_WILD,PRIEST,153,112
Bloodmage Thalnos,6,2018,BGT_RANKED_WILD,PRIEST,356,213
Tirion Fordring,6,2018,BGT_RANKED_STANDARD,PALADIN,1484,856
Savannah Highmane,6,2018,BGT_RANKED_WILD,HUNTER,166,103
Infested Tauren,6,2018,BGT_RANKED_STANDARD,DRUID,333,184
Carnivorous Cube,6,2018,BGT_RANKED_STANDARD,DRUID,191,87
Harvest Golem,32,2017,BGT_RANKED_WILD,PALADIN,114,71
Dreadsteed,49,2017,BGT_RANKED_WILD,WARLOCK,263,156
Dancing Swords,4,2018,BGT_RANKED_WILD,PRIEST,139,73
Deathlord,31,2017,BGT_RANKED_WILD,PRIEST,4633,3150
Feugen,31,2017,BGT_RANKED_WILD,WARLOCK,123,91
Piloted Shredder,31,2017,BGT_RANKED_WILD,WARRIOR,796,514
Pyros,31,2017,BGT_RANKED_WILD,MAGE,1131,725
Cairne Bloodhoof,31,2017,BGT_RANKED_WILD,MAGE,142,91
Anub'arak,31,2017,BGT_RANKED_WILD,ROGUE,104,76
Dreadsteed,31,2017,BGT_RANKED_WILD,WARLOCK,325,158
Sylvanas Windrunner,32,2017,BGT_RANKED_WILD,PALADIN,1266,842
Zombie Chow,32,2017,BGT_RANKED_WILD,WARLOCK,464,275
Deathlord,32,2017,BGT_RANKED_WILD,ROGUE,15681,11182
Boom Bot,32,2017,BGT_RANKED_WILD,ROGUE,465,296
Infested Tauren,32,2017,BGT_RANKED_STANDARD,SHAMAN,833,501
Devilsaur Egg,32,2017,BGT_RANKED_STANDARD,PALADIN,560,357
Cruel Dinomancer,32,2017,BGT_RANKED_STANDARD,PRIEST,242,156
Harvest Golem,32,2017,BGT_RANKED_STANDARD,PALADIN,267,148
Mechanical Yeti,32,2017,BGT_RANKED_WILD,PRIEST,376,251
White Eyes,32,2017,BGT_RANKED_STANDARD,PRIEST,256,177
Bone Drake,32,2017,BGT_RANKED_STANDARD,WARRIOR,3476,2208
Arfus,32,2017,BGT_RANKED_WILD,DRUID,140,71
Stalagg,32,2017,BGT_RANKED_WILD,WARRIOR,102,73
Eggnapper,32,2017,BGT_RANKED_STANDARD,PALADIN,117,67
Loot Hoarder,33,2017,BGT_RANKED_WILD,MAGE,130,73
Cairne Bloodhoof,33,2017,BGT_RANKED_STANDARD,ROGUE,1223,759
Bloodmage Thalnos,33,2017,BGT_RANKED_WILD,MAGE,582,307
Sylvanas Windrunner,33,2017,BGT_RANKED_WILD,DRUID,478,302
Sludge Belcher,33,2017,BGT_RANKED_WILD,ROGUE,22914,16662
Feugen,33,2017,BGT_RANKED_WILD,WARRIOR,124,81
Selfless Hero,33,2017,BGT_RANKED_WILD,PALADIN,120,67
"Deathwing, Dragonlord",33,2017,BGT_RANKED_STANDARD,PALADIN,142,109
Undercity Huckster,33,2017,BGT_RANKED_WILD,PRIEST,178,114
Aya Blackpaw,33,2017,BGT_RANKED_WILD,DRUID,180,122
Mad Scientist,34,2017,BGT_RANKED_WILD,PRIEST,204,146
Unstable Ghoul,34,2017,BGT_RANKED_WILD,PRIEST,716,444
Piloted Sky Golem,34,2017,BGT_RANKED_WILD,PRIEST,293,202
Zealous Initiate,34,2017,BGT_RANKED_STANDARD,PRIEST,157,87
Infested Tauren,34,2017,BGT_RANKED_WILD,PALADIN,290,173
Mistress of Mixtures,34,2017,BGT_RANKED_STANDARD,PALADIN,894,536
Skelemancer,34,2017,BGT_RANKED_WILD,PALADIN,123,75
Twilight Summoner,34,2017,BGT_RANKED_STANDARD,HUNTER,117,54
Devilsaur Egg,34,2017,BGT_RANKED_STANDARD,WARLOCK,246,101
Bone Drake,34,2017,BGT_RANKED_WILD,ROGUE,108,79
Shimmering Tempest,34,2017,BGT_RANKED_WILD,PRIEST,143,98
Crystalline Oracle,34,2017,BGT_RANKED_STANDARD,ROGUE,108,58
Mechanical Yeti,35,2017,BGT_RANKED_WILD,PRIEST,399,279
Infested Tauren,35,2017,BGT_RANKED_STANDARD,HUNTER,1272,610
Infested Tauren,35,2017,BGT_RANKED_STANDARD,SHAMAN,456,236
Sated Threshadon,35,2017,BGT_RANKED_STANDARD,HUNTER,419,197
Crystalline Oracle,35,2017,BGT_RANKED_STANDARD,PRIEST,24597,16343
Bone Drake,35,2017,BGT_RANKED_WILD,PRIEST,1079,726
Arfus,35,2017,BGT_RANKED_STANDARD,SHAMAN,169,86
Skelemancer,35,2017,BGT_RANKED_STANDARD,HUNTER,150,63
Harvest Golem,35,2017,BGT_RANKED_STANDARD,PALADIN,131,68
Bloodmage Thalnos,35,2017,BGT_RANKED_WILD,WARLOCK,165,85
Boom Bot,35,2017,BGT_RANKED_WILD,ROGUE,285,144
Devilsaur Egg,35,2017,BGT_RANKED_WILD,WARLOCK,103,46
Loot Hoarder,36,2017,BGT_RANKED_STANDARD,PRIEST,11457,7238
Nerubian Egg,36,2017,BGT_RANKED_WILD,PRIEST,149,107
Deathlord,36,2017,BGT_RANKED_WILD,SHAMAN,143,73
Dancing Swords,36,2017,BGT_RANKED_WILD,ROGUE,1729,1264
Infested Tauren,36,2017,BGT_RANKED_STANDARD,PALADIN,2950,1792
Spawn of N'Zoth,36,2017,BGT_RANKED_STANDARD,PRIEST,275,158
Deathlord,36,2017,BGT_RANKED_WILD,HUNTER,170,95
Vryghoul,36,2017,BGT_RANKED_STANDARD,ROGUE,144,84
Loot Hoarder,37,2017,BGT_RANKED_STANDARD,PRIEST,10015,6295
Cairne Bloodhoof,37,2017,BGT_RANKED_WILD,PALADIN,263,163
Savannah Highmane,37,2017,BGT_RANKED_STANDARD,PRIEST,162,132
Haunted Creeper,37,2017,BGT_RANKED_WILD,PRIEST,291,197
Sludge Belcher,37,2017,BGT_RANKED_WILD,DRUID,875,480
Infested Tauren,37,2017,BGT_RANKED_STANDARD,MAGE,171,114
Aya Blackpaw,37,2017,BGT_RANKED_STANDARD,SHAMAN,521,329
Tortollan Shellraiser,37,2017,BGT_RANKED_WILD,PRIEST,11055,7497
Bone Drake,37,2017,BGT_RANKED_WILD,WARRIOR,282,176
Volatile Elemental,37,2017,BGT_RANKED_STANDARD,MAGE,119,68
Polluted Hoarder,37,2017,BGT_RANKED_STANDARD,ROGUE,134,79
Loot Hoarder,38,2017,BGT_RANKED_STANDARD,PALADIN,1270,772
Bloodmage Thalnos,38,2017,BGT_RANKED_WILD,SHAMAN,186,105
Haunted Creeper,38,2017,BGT_RANKED_WILD,PALADIN,335,171
Sludge Belcher,38,2017,BGT_RANKED_WILD,MAGE,2031,1235
Feugen,38,2017,BGT_RANKED_WILD,PRIEST,619,448
Twilight Summoner,38,2017,BGT_RANKED_STANDARD,WARRIOR,394,228
Pyros,38,2017,BGT_RANKED_STANDARD,MAGE,1187,709
Shimmering Tempest,38,2017,BGT_RANKED_STANDARD,MAGE,802,431
Arfus,38,2017,BGT_RANKED_STANDARD,PRIEST,2246,1626
Sated Threshadon,38,2017,BGT_RANKED_STANDARD,PRIEST,140,87
Aya Blackpaw,38,2017,BGT_RANKED_STANDARD,DRUID,204,131
Pyros,38,2017,BGT_RANKED_STANDARD,PRIEST,295,216
Possessed Villager,38,2017,BGT_RANKED_WILD,WARLOCK,152,80
Cairne Bloodhoof,39,2017,BGT_RANKED_STANDARD,PALADIN,1489,1013
Infested Tauren,39,2017,BGT_RANKED_STANDARD,WARLOCK,216,118
Mistress of Mixtures,39,2017,BGT_RANKED_WILD,ROGUE,1632,970
Bone Baron,39,2017,BGT_RANKED_STANDARD,ROGUE,1007,502
Arfus,39,2017,BGT_RANKED_STANDARD,WARRIOR,398,264
Arfus,39,2017,BGT_RANKED_WILD,PRIEST,789,539
Abominable Bowman,39,2017,BGT_RANKED_WILD,HUNTER,170,90
Loot Hoarder,39,2017,BGT_RANKED_WILD,PALADIN,264,161
Sylvanas Windrunner,39,2017,BGT_RANKED_WILD,DRUID,158,96
Mountainfire Armor,39,2017,BGT_RANKED_STANDARD,PRIEST,163,109
Bloodmage Thalnos,40,2017,BGT_RANKED_STANDARD,ROGUE,2134,1233
Piloted Shredder,40,2017,BGT_RANKED_WILD,PRIEST,2753,1888
Shifting Shade,40,2017,BGT_RANKED_STANDARD,PRIEST,7754,5128
Shimmering Tempest,40,2017,BGT_RANKED_STANDARD,MAGE,463,239
Sludge Belcher,40,2017,BGT_RANKED_WILD,MAGE,1600,1017
Infested Wolf,40,2017,BGT_RANKED_WILD,HUNTER,390,211
Deathlord,40,2017,BGT_RANKED_WILD,DRUID,215,110
Tentacle of N'Zoth,40,2017,BGT_RANKED_STANDARD,PRIEST,143,79
Mistress of Mixtures,40,2017,BGT_RANKED_STANDARD,DRUID,122,75
Sylvanas Windrunner,41,2017,BGT_RANKED_WILD,HUNTER,1060,670
Sylvanas Windrunner,41,2017,BGT_RANKED_WILD,WARRIOR,1731,1241
Deathlord,41,2017,BGT_RANKED_WILD,PALADIN,138,76
Piloted Sky Golem,41,2017,BGT_RANKED_WILD,PRIEST,177,107
"Xaril, Poisoned Mind",41,2017,BGT_RANKED_WILD,ROGUE,627,417
Infested Tauren,41,2017,BGT_RANKED_STANDARD,DRUID,376,199
Volatile Elemental,41,2017,BGT_RANKED_STANDARD,ROGUE,126,58
Mistress of Mixtures,41,2017,BGT_RANKED_STANDARD,PALADIN,681,417
Mistress of Mixtures,41,2017,BGT_RANKED_WILD,HUNTER,399,191
Shallow Gravedigger,41,2017,BGT_RANKED_STANDARD,HUNTER,138,70
Meat Wagon,41,2017,BGT_RANKED_STANDARD,HUNTER,156,82
Abomination,41,2017,BGT_RANKED_WILD,PRIEST,302,194
Boom Bot,41,2017,BGT_RANKED_WILD,WARLOCK,505,301
Mistress of Mixtures,41,2017,BGT_RANKED_WILD,SHAMAN,112,58
Mistress of Mixtures,41,2017,BGT_RANKED_WILD,WARRIOR,187,121
Infested Tauren,41,2017,BGT_RANKED_WILD,PALADIN,176,100
Shimmering Tempest,41,2017,BGT_RANKED_WILD,PRIEST,103,78
Loot Hoarder,42,2017,BGT_RANKED_STANDARD,SHAMAN,112,60
Deathlord,42,2017,BGT_RANKED_WILD,WARLOCK,897,539
Shimmering Tempest,42,2017,BGT_RANKED_STANDARD,PRIEST,189,129
Leper Gnome,42,2017,BGT_RANKED_STANDARD,PRIEST,100,52
"Deathwing, Dragonlord",42,2017,BGT_RANKED_STANDARD,PRIEST,451,360
Loot Hoarder,43,2017,BGT_RANKED_STANDARD,WARRIOR,705,406
Loot Hoarder,43,2017,BGT_RANKED_WILD,PRIEST,3510,2298
Piloted Shredder,43,2017,BGT_RANKED_WILD,ROGUE,600,353
Boom Bot,43,2017,BGT_RANKED_WILD,WARRIOR,352,192
"Xaril, Poisoned Mind",43,2017,BGT_RANKED_WILD,ROGUE,507,306
Twilight Summoner,43,2017,BGT_RANKED_STANDARD,PRIEST,267,171
Jade Swarmer,43,2017,BGT_RANKED_WILD,ROGUE,1258,733
Devilsaur Egg,43,2017,BGT_RANKED_STANDARD,HUNTER,463,250
Sylvanas Windrunner,43,2017,BGT_RANKED_WILD,SHAMAN,392,240
"Deathwing, Dragonlord",43,2017,BGT_RANKED_STANDARD,PRIEST,348,275
Igneous Elemental,43,2017,BGT_RANKED_STANDARD,PRIEST,250,180
Huge Toad,43,2017,BGT_RANKED_WILD,HUNTER,159,84
Spawn of N'Zoth,43,2017,BGT_RANKED_WILD,PRIEST,101,64
Rat Pack,44,2017,BGT_RANKED_STANDARD,HUNTER,578,300
Tortollan Shellraiser,44,2017,BGT_RANKED_STANDARD,PRIEST,12271,8416
Volatile Elemental,44,2017,BGT_RANKED_STANDARD,PRIEST,1547,937
Igneous Elemental,44,2017,BGT_RANKED_WILD,PRIEST,103,74
Feugen,44,2017,BGT_RANKED_WILD,PRIEST,444,329
Raptor Hatchling,44,2017,BGT_RANKED_STANDARD,HUNTER,367,171
Mistress of Mixtures,44,2017,BGT_RANKED_WILD,MAGE,326,199
Dancing Swords,44,2017,BGT_RANKED_WILD,WARRIOR,133,100
Twilight Summoner,44,2017,BGT_RANKED_WILD,PRIEST,110,78
Bloodmage Thalnos,44,2017,BGT_RANKED_WILD,WARLOCK,135,89
Bone Drake,44,2017,BGT_RANKED_STANDARD,HUNTER,136,84
Loot Hoarder,45,2017,BGT_RANKED_WILD,PRIEST,3680,2396
Cairne Bloodhoof,45,2017,BGT_RANKED_STANDARD,WARRIOR,3574,2497
Cairne Bloodhoof,45,2017,BGT_RANKED_STANDARD,HUNTER,197,119
Tirion Fordring,45,2017,BGT_RANKED_STANDARD,PALADIN,4178,2913
Deathlord,45,2017,BGT_RANKED_WILD,MAGE,1082,643
Piloted Shredder,45,2017,BGT_RANKED_WILD,ROGUE,714,422
Boom Bot,45,2017,BGT_RANKED_WILD,MAGE,757,448
Jade Swarmer,45,2017,BGT_RANKED_WILD,ROGUE,1611,982
Mistress of Mixtures,45,2017,BGT_RANKED_WILD,WARLOCK,1458,912
Igneous Elemental,45,2017,BGT_RANKED_STANDARD,PRIEST,329,205
Arfus,45,2017,BGT_RANKED_WILD,ROGUE,152,85
Cairne Bloodhoof,45,2017,BGT_RANKED_STANDARD,SHAMAN,258,173
Sneed's Old Shredder,45,2017,BGT_RANKED_WILD,SHAMAN,189,120
Master Chest,45,2017,BGT_RANKED_STANDARD,HUNTER,213,75
Sneed's Old Shredder,45,2017,BGT_RANKED_WILD,HUNTER,348,246
Spawn of N'Zoth,45,2017,BGT_RANKED_WILD,PRIEST,100,63
Bloodmage Thalnos,46,2017,BGT_RANKED_WILD,MAGE,438,256
Feugen,46,2017,BGT_RANKED_WILD,WARRIOR,231,171
Fiery Bat,46,2017,BGT_RANKED_STANDARD,HUNTER,609,285
Direhorn Hatchling,46,2017,BGT_RANKED_STANDARD,WARRIOR,37764,25591
Toshley,46,2017,BGT_RANKED_WILD,PRIEST,148,89
Rat Pack,46,2017,BGT_RANKED_WILD,HUNTER,199,94
Shimmering Tempest,46,2017,BGT_RANKED_WILD,MAGE,310,153
Cairne Bloodhoof,48,2017,BGT_RANKED_STANDARD,ROGUE,425,241
Aya Blackpaw,48,2017,BGT_RANKED_STANDARD,PRIEST,251,168
Bone Baron,48,2017,BGT_RANKED_STANDARD,ROGUE,665,327
Arfus,48,2017,BGT_RANKED_WILD,PRIEST,533,379
Master Chest,48,2017,BGT_RANKED_WILD,WARRIOR,284,149
Infested Tauren,48,2017,BGT_RANKED_WILD,PRIEST,667,436
Mountainfire Armor,48,2017,BGT_RANKED_STANDARD,PRIEST,164,127
Abominable Bowman,48,2017,BGT_RANKED_WILD,HUNTER,109,67
Loot Hoarder,49,2017,BGT_RANKED_STANDARD,PRIEST,9686,6102
Dancing Swords,49,2017,BGT_RANKED_WILD,ROGUE,1584,1117
Piloted Shredder,49,2017,BGT_RANKED_WILD,MAGE,601,369
Infested Tauren,49,2017,BGT_RANKED_STANDARD,ROGUE,933,511
Jade Swarmer,49,2017,BGT_RANKED_STANDARD,ROGUE,7626,4471
Obsidian Statue,49,2017,BGT_RANKED_STANDARD,PRIEST,27941,20851
Mountainfire Armor,49,2017,BGT_RANKED_STANDARD,WARRIOR,29819,19884
Astral Tiger,49,2017,BGT_RANKED_STANDARD,DRUID,24554,12931
Hoarding Dragon,49,2017,BGT_RANKED_STANDARD,PRIEST,665,450
Master Chest,49,2017,BGT_RANKED_STANDARD,DRUID,110,49
Dancing Swords,50,2017,BGT_RANKED_WILD,ROGUE,1123,823
Chillmaw,50,2017,BGT_RANKED_WILD,PRIEST,188,133
Spawn of N'Zoth,50,2017,BGT_RANKED_STANDARD,PRIEST,123,84
Aya Blackpaw,50,2017,BGT_RANKED_STANDARD,SHAMAN,300,187
Plated Beetle,50,2017,BGT_RANKED_WILD,PRIEST,624,392
"Deathwing, Dragonlord",50,2017,BGT_RANKED_STANDARD,DRUID,360,194
Frozen Champion,50,2017,BGT_RANKED_STANDARD,PRIEST,262,168
Infested Tauren,50,2017,BGT_RANKED_WILD,WARRIOR,112,61
Arfus,50,2017,BGT_RANKED_WILD,HUNTER,129,71
Dreadsteed,50,2017,BGT_RANKED_WILD,WARLOCK,153,65
Shallow Gravedigger,51,2017,BGT_RANKED_STANDARD,PRIEST,1257,798
Hoarding Dragon,51,2017,BGT_RANKED_STANDARD,PRIEST,443,256
Plated Beetle,51,2017,BGT_RANKED_STANDARD,MAGE,116,68
Mistress of Mixtures,51,2017,BGT_RANKED_STANDARD,WARRIOR,174,110
Bloodmage Thalnos,52,2017,BGT_RANKED_STANDARD,PALADIN,263,121
Sneed's Old Shredder,52,2017,BGT_RANKED_WILD,WARRIOR,102,67
Undercity Huckster,52,2017,BGT_RANKED_WILD,ROGUE,1072,587
Kindly Grandmother,52,2017,BGT_RANKED_STANDARD,HUNTER,755,305
Gilded Gargoyle,52,2017,BGT_RANKED_WILD,PRIEST,479,325
Cursed Disciple,52,2017,BGT_RANKED_STANDARD,PRIEST,220,136
Kathrena Winterwisp,52,2017,BGT_RANKED_STANDARD,HUNTER,316,184
Harvest Golem,52,2017,BGT_RANKED_WILD,PRIEST,179,116
Boom Bot,52,2017,BGT_RANKED_WILD,MAGE,237,125
Loot Hoarder,1,2018,BGT_RANKED_STANDARD,ROGUE,1091,548
Sludge Belcher,1,2018,BGT_RANKED_WILD,MAGE,826,515
Tomb Pillager,1,2018,BGT_RANKED_WILD,ROGUE,667,355
Abominable Bowman,1,2018,BGT_RANKED_STANDARD,HUNTER,172,100
Plated Beetle,1,2018,BGT_RANKED_WILD,ROGUE,895,492
"Rin, the First Disciple",1,2018,BGT_RANKED_STANDARD,WARLOCK,36526,25590
Gilded Gargoyle,1,2018,BGT_RANKED_WILD,PRIEST,535,339
Stalagg,1,2018,BGT_RANKED_WILD,WARLOCK,126,93
Master Chest,1,2018,BGT_RANKED_STANDARD,WARLOCK,325,203
Mistress of Mixtures,1,2018,BGT_RANKED_WILD,PALADIN,115,62
Loot Hoarder,2,2018,BGT_RANKED_STANDARD,HUNTER,386,177
Cairne Bloodhoof,2,2018,BGT_RANKED_STANDARD,PRIEST,1961,1301
Sneed's Old Shredder,2,2018,BGT_RANKED_WILD,PRIEST,233,147
Mistress of Mixtures,2,2018,BGT_RANKED_STANDARD,PALADIN,1203,596
Carnivorous Cube,2,2018,BGT_RANKED_WILD,WARLOCK,3552,2176
Arfus,2,2018,BGT_RANKED_STANDARD,ROGUE,112,47
Greedy Sprite,2,2018,BGT_RANKED_STANDARD,DRUID,2906,1287
Gilded Gargoyle,2,2018,BGT_RANKED_STANDARD,PRIEST,1968,1121
Bloodmage Thalnos,2,2018,BGT_RANKED_STANDARD,SHAMAN,165,93
Cairne Bloodhoof,3,2018,BGT_RANKED_STANDARD,WARLOCK,527,342
Sylvanas Windrunner,3,2018,BGT_RANKED_WILD,MAGE,504,325
Volatile Elemental,3,2018,BGT_RANKED_STANDARD,PRIEST,772,417
Mistress of Mixtures,3,2018,BGT_RANKED_STANDARD,ROGUE,2436,1272
Voidlord,3,2018,BGT_RANKED_STANDARD,PRIEST,1930,1357
Abomination,4,2018,BGT_RANKED_STANDARD,WARLOCK,650,468
Sylvanas Windrunner,4,2018,BGT_RANKED_WILD,WARRIOR,897,589
