card_name,times_played,card_cost,card_attack,card_health,has_taunt,opponent_class,avg_damage_soaked,avg_damage_output,win_rate
Cloaked Huntress,994,3,3,4,FALSE,PALADIN,3.803822938,2.642857143,35.01
Cloaked Huntress,358,3,3,4,FALSE,SHAMAN,3.304469274,2.653631285,37.43
Cloaked Huntress,2451,3,3,4,FALSE,DRUID,3.694410445,3.077111383,38.92
Cloaked Huntress,997,3,3,4,FALSE,PRIEST,2.740220662,2.915747242,41.52
Cloaked Huntress,262,3,3,4,FALSE,WARLOCK,3.870229008,1.996183206,42.74
Cloaked Huntress,561,3,3,4,FALSE,WARRIOR,3.475935829,2.249554367,47.41
Cloaked Huntress,326,3,3,4,FALSE,HUNTER,3.613496933,2.438650307,50.92
Cloaked Huntress,279,3,3,4,FALSE,ROGUE,3.121863799,1.720430108,56.27
Cloaked Huntress,557,3,3,4,FALSE,MAGE,3.315978456,2.895870736,68.76
Netherspite Historian,2090,2,1,3,FALSE,PALADIN,3.672727273,1.084688995,41.77
Netherspite Historian,1004,2,1,3,FALSE,WARRIOR,3.134462151,1.179282869,42.92
Netherspite Historian,5220,2,1,3,FALSE,DRUID,3.406704981,1.582950192,43.31
Netherspite Historian,460,2,1,3,FALSE,HUNTER,3.52826087,1.343478261,44.34
Netherspite Historian,615,2,1,3,FALSE,ROGUE,3.258536585,1.396747967,48.13
Netherspite Historian,2549,2,1,3,FALSE,PRIEST,3.210670851,1.760690467,49.27
Netherspite Historian,1437,2,1,3,FALSE,MAGE,3.047320807,1.594989562,49.61
Netherspite Historian,656,2,1,3,FALSE,WARLOCK,3.381097561,1.318597561,51.67
Netherspite Historian,740,2,1,3,FALSE,SHAMAN,2.913513514,0.9337837838,53.24
Menagerie Warden,112,6,5,5,FALSE,PALADIN,3.5625,3.642857143,48.21
Menagerie Warden,136,6,5,5,FALSE,MAGE,3.838235294,2.279411765,51.47
Menagerie Warden,48,6,5,5,FALSE,ROGUE,2.0625,2.5625,52.08
Menagerie Warden,699,6,5,5,FALSE,DRUID,3.615164521,3.492131617,53.36
Menagerie Warden,47,6,5,5,FALSE,SHAMAN,2.191489362,2.617021277,57.44
Menagerie Warden,222,6,5,5,FALSE,PRIEST,3.148648649,1.968468468,60.36
Menagerie Warden,43,6,5,5,FALSE,WARRIOR,2.837209302,3.441860465,60.46
Menagerie Warden,27,6,5,5,FALSE,HUNTER,3.259259259,3.851851852,62.96
Menagerie Warden,56,6,5,5,FALSE,WARLOCK,3.410714286,1.589285714,69.64
Swashburglar,42108,1,1,1,FALSE,DRUID,1.440415123,0.9272584782,45.05
Swashburglar,9029,1,1,1,FALSE,WARRIOR,1.591427622,0.8624432385,46.23
Swashburglar,6241,1,1,1,FALSE,SHAMAN,1.287293703,0.6215350104,48.37
Swashburglar,19326,1,1,1,FALSE,PRIEST,1.944685915,1.14705578,49.75
Swashburglar,4828,1,1,1,FALSE,WARLOCK,1.543082022,0.7307373654,49.93
Swashburglar,10755,1,1,1,FALSE,MAGE,1.488981869,0.9823337982,51.85
Swashburglar,6303,1,1,1,FALSE,ROGUE,1.264159924,0.4002855783,52.14
Swashburglar,17195,1,1,1,FALSE,PALADIN,1.858621692,1.22140157,54.09
Swashburglar,3717,1,1,1,FALSE,HUNTER,1.465698144,0.9327414582,54.58
Ethereal Peddler,720,5,5,6,FALSE,DRUID,4.806944444,5.563888889,45.27
Ethereal Peddler,227,5,5,6,FALSE,MAGE,4.748898678,3.779735683,45.81
Ethereal Peddler,323,5,5,6,FALSE,PRIEST,3.179566563,3.894736842,46.74
Ethereal Peddler,94,5,5,6,FALSE,WARLOCK,4.053191489,3.393617021,47.87
Ethereal Peddler,113,5,5,6,FALSE,WARRIOR,3.690265487,4.761061947,50.44
Ethereal Peddler,280,5,5,6,FALSE,PALADIN,4.139285714,4.875,50.71
Ethereal Peddler,95,5,5,6,FALSE,SHAMAN,3.452631579,4.284210526,51.57
Ethereal Peddler,199,5,5,6,FALSE,ROGUE,3.251256281,2.557788945,57.78
Ethereal Peddler,49,5,5,6,FALSE,HUNTER,3.306122449,6.346938776,59.18
Malchezaar's Imp,2641,1,1,3,FALSE,DRUID,2.936009087,1.905717531,42.18
Malchezaar's Imp,1270,1,1,3,FALSE,PRIEST,2.566929134,1.578740157,42.67
Malchezaar's Imp,481,1,1,3,FALSE,WARLOCK,2.906444906,1.322245322,43.65
Malchezaar's Imp,1087,1,1,3,FALSE,PALADIN,3.128794848,1.726770929,43.97
Malchezaar's Imp,500,1,1,3,FALSE,WARRIOR,2.918,1.182,47.8
Malchezaar's Imp,670,1,1,3,FALSE,MAGE,2.586567164,1.717910448,51.94
Malchezaar's Imp,294,1,1,3,FALSE,ROGUE,2.80952381,1.421768707,54.42
Malchezaar's Imp,249,1,1,3,FALSE,HUNTER,3.024096386,1.967871486,55.02
Malchezaar's Imp,410,1,1,3,FALSE,SHAMAN,2.558536585,1.780487805,56.34
Medivh's Valet,15255,2,2,3,FALSE,PRIEST,2.856440511,4.366502786,39.67
Medivh's Valet,3011,2,2,3,FALSE,HUNTER,2.964463633,4.341746928,49.55
Medivh's Valet,14256,2,2,3,FALSE,PALADIN,3.223554994,4.201950056,50.35
Medivh's Valet,3995,2,2,3,FALSE,WARLOCK,3.159949937,3.906883605,50.78
Medivh's Valet,33581,2,2,3,FALSE,DRUID,3.04243471,4.494505822,51.04
Medivh's Valet,7177,2,2,3,FALSE,WARRIOR,2.723561377,4.464400167,52.33
Medivh's Valet,4973,2,2,3,FALSE,SHAMAN,2.913130907,4.189825055,53.6
Medivh's Valet,4086,2,2,3,FALSE,ROGUE,2.888399413,3.978707783,58.81
Medivh's Valet,9624,2,2,3,FALSE,MAGE,2.745947631,3.821903574,59.47
Deadly Fork,23,3,3,2,FALSE,WARRIOR,2,1.739130435,26.08
Deadly Fork,13,3,3,2,FALSE,SHAMAN,3.307692308,1.923076923,30.76
Deadly Fork,108,3,3,2,FALSE,DRUID,2.592592593,1.981481481,31.48
Deadly Fork,5,3,3,2,FALSE,HUNTER,2.6,1.8,40
Deadly Fork,50,3,3,2,FALSE,PALADIN,2.96,1.6,40
Deadly Fork,15,3,3,2,FALSE,WARLOCK,4.333333333,3.066666667,53.33
Deadly Fork,134,3,3,2,FALSE,ROGUE,2.059701493,1.291044776,59.7
Deadly Fork,56,3,3,2,FALSE,PRIEST,2.196428571,1.178571429,60.71
Deadly Fork,32,3,3,2,FALSE,MAGE,2,1.59375,62.5
Zoobot,13,3,3,3,FALSE,ROGUE,2.307692308,3.153846154,30.76
Zoobot,19,3,3,3,FALSE,WARRIOR,2.473684211,0.9473684211,42.1
Zoobot,34,3,3,3,FALSE,PALADIN,2.852941176,2.588235294,44.11
Zoobot,24,3,3,3,FALSE,SHAMAN,3.458333333,2.416666667,45.83
Zoobot,35,3,3,3,FALSE,PRIEST,2.457142857,2.914285714,51.42
Zoobot,80,3,3,3,FALSE,DRUID,3,2.7,52.5
Zoobot,13,3,3,3,FALSE,WARLOCK,3.615384615,2.846153846,61.53
Zoobot,6,3,3,3,FALSE,HUNTER,2.166666667,2.5,66.66
Zoobot,17,3,3,3,FALSE,MAGE,2.882352941,2.529411765,82.35
Prince Malchezaar,163,5,5,6,FALSE,PRIEST,3.392638037,2.380368098,46.01
Prince Malchezaar,166,5,5,6,FALSE,DRUID,4.710843373,4.246987952,46.98
Prince Malchezaar,88,5,5,6,FALSE,MAGE,4.522727273,3.272727273,48.86
Prince Malchezaar,53,5,5,6,FALSE,WARLOCK,4,1.320754717,49.05
Prince Malchezaar,65,5,5,6,FALSE,PALADIN,3.907692308,2.338461538,56.92
Prince Malchezaar,16,5,5,6,FALSE,HUNTER,3.5625,4.25,68.75
Prince Malchezaar,28,5,5,6,FALSE,SHAMAN,3.535714286,2.785714286,71.42
Prince Malchezaar,21,5,5,6,FALSE,ROGUE,3.523809524,2.380952381,71.42
Prince Malchezaar,16,5,5,6,FALSE,WARRIOR,2.3125,1.5625,75
"Medivh, the Guardian",7723,8,7,7,FALSE,MAGE,4.688980966,3.299624498,52.75
"Medivh, the Guardian",15807,8,7,7,FALSE,PRIEST,3.171316505,3.521730879,53.89
"Medivh, the Guardian",25932,8,7,7,FALSE,DRUID,5.242441771,5.120700293,60.97
"Medivh, the Guardian",3495,8,7,7,FALSE,WARLOCK,3.803719599,2.461516452,62.66
"Medivh, the Guardian",2744,8,7,7,FALSE,ROGUE,2.771137026,2.277696793,66.5
"Medivh, the Guardian",8691,8,7,7,FALSE,PALADIN,4.709699689,5.219997699,68.16
"Medivh, the Guardian",2798,8,7,7,FALSE,WARRIOR,3.148320229,4.774481773,69.4
"Medivh, the Guardian",3171,8,7,7,FALSE,SHAMAN,3.967833491,4.760327972,75.27
"Medivh, the Guardian",1529,8,7,7,FALSE,HUNTER,3.448659254,5.223021583,75.86
Barnes,4088,4,3,4,FALSE,ROGUE,3.803571429,2.031311155,53.57
Barnes,8133,4,3,4,FALSE,MAGE,3.74080905,4.009836469,54.27
Barnes,15797,4,3,4,FALSE,PRIEST,3.028613028,2.612711274,55.32
Barnes,34072,4,3,4,FALSE,DRUID,3.896718713,3.046078892,59.48
Barnes,7265,4,3,4,FALSE,WARRIOR,3.586510668,2.577426015,62.82
Barnes,13598,4,3,4,FALSE,PALADIN,3.816811296,2.547212825,63.3
Barnes,3866,4,3,4,FALSE,WARLOCK,4.149767201,2.787377134,63.91
Barnes,2874,4,3,4,FALSE,HUNTER,3.634655532,2.523660404,65.51
Barnes,4847,4,3,4,FALSE,SHAMAN,3.337734681,1.965133072,66.84
Street Trickster,136,3,0,7,FALSE,DRUID,3.852941176,0.2867647059,42.64
Street Trickster,24,3,0,7,FALSE,ROGUE,3.625,0.125,45.83
Street Trickster,67,3,0,7,FALSE,MAGE,4.164179104,0.2835820896,46.26
Street Trickster,171,3,0,7,FALSE,PRIEST,3.339181287,0.1578947368,47.95
Street Trickster,33,3,0,7,FALSE,WARLOCK,3.121212121,0.1212121212,54.54
Street Trickster,19,3,0,7,FALSE,WARRIOR,5.210526316,0.1578947368,57.89
Street Trickster,22,3,0,7,FALSE,SHAMAN,3,0.2272727273,59.09
Street Trickster,69,3,0,7,FALSE,PALADIN,2.362318841,0.5072463768,60.86
Street Trickster,8,3,0,7,FALSE,HUNTER,1.625,1,75
Red Mana Wyrm,9,5,2,6,FALSE,ROGUE,4.888888889,1.777777778,22.22
Red Mana Wyrm,25,5,2,6,FALSE,PRIEST,3.32,4.88,24
Red Mana Wyrm,14,5,2,6,FALSE,PALADIN,3.714285714,5.642857143,28.57
Red Mana Wyrm,6,5,2,6,FALSE,WARLOCK,4.5,6.166666667,33.33
Red Mana Wyrm,39,5,2,6,FALSE,DRUID,4.58974359,5.692307692,33.33
Red Mana Wyrm,4,5,2,6,FALSE,SHAMAN,1.5,2,50
Red Mana Wyrm,8,5,2,6,FALSE,WARRIOR,6.375,2.25,50
Red Mana Wyrm,16,5,2,6,FALSE,MAGE,4.5625,2.75,56.25
Red Mana Wyrm,5,5,2,6,FALSE,HUNTER,3.8,5.6,60
Jinyu Waterspeaker,222,4,3,6,FALSE,WARLOCK,4.536036036,2.364864865,35.13
Jinyu Waterspeaker,653,4,3,6,FALSE,PRIEST,3.511485452,2.453292496,36.14
Jinyu Waterspeaker,1291,4,3,6,FALSE,DRUID,3.883810999,3.146398141,39.34
Jinyu Waterspeaker,354,4,3,6,FALSE,MAGE,3.813559322,2.556497175,44.06
Jinyu Waterspeaker,175,4,3,6,FALSE,ROGUE,3.28,1.914285714,48
Jinyu Waterspeaker,130,4,3,6,FALSE,HUNTER,3.323076923,3.069230769,53.07
Jinyu Waterspeaker,397,4,3,6,FALSE,SHAMAN,3.818639798,2.37279597,53.9
Jinyu Waterspeaker,599,4,3,6,FALSE,PALADIN,4.10851419,2.694490818,54.42
Jinyu Waterspeaker,308,4,3,6,FALSE,WARRIOR,4.256493506,3.032467532,60.38
Kooky Chemist,4,4,4,4,FALSE,HUNTER,3,1,25
Kooky Chemist,28,4,4,4,FALSE,PALADIN,3.571428571,1.857142857,28.57
Kooky Chemist,10,4,4,4,FALSE,ROGUE,4,4,40
Kooky Chemist,29,4,4,4,FALSE,PRIEST,3.827586207,3.344827586,41.37
Kooky Chemist,70,4,4,4,FALSE,DRUID,3.785714286,2.828571429,42.85
Kooky Chemist,6,4,4,4,FALSE,SHAMAN,1.5,2.166666667,50
Kooky Chemist,11,4,4,4,FALSE,MAGE,2.454545455,2.818181818,54.54
Kooky Chemist,7,4,4,4,FALSE,WARLOCK,4.285714286,5.428571429,57.14
Kooky Chemist,14,4,4,4,FALSE,WARRIOR,2.642857143,1.5,57.14
Blubber Baron,1,3,1,1,FALSE,PRIEST,0,0,0
Blubber Baron,1,3,1,1,FALSE,WARLOCK,2,9,0
Blubber Baron,2,3,1,1,FALSE,PALADIN,0.5,0,0
Blubber Baron,4,3,1,1,FALSE,DRUID,6.75,4,25
Blubber Baron,1,3,1,1,FALSE,ROGUE,0,0,100
Grimestreet Protector,543,7,6,6,TRUE,WARLOCK,4.567219153,1.167587477,40.14
Grimestreet Protector,2487,7,6,6,TRUE,PRIEST,3.682750302,2.586650583,43.22
Grimestreet Protector,4180,7,6,6,TRUE,DRUID,5.212679426,2.009090909,48.49
Grimestreet Protector,1278,7,6,6,TRUE,MAGE,4.761345853,2.040688576,52.34
Grimestreet Protector,376,7,6,6,TRUE,ROGUE,3.284574468,1.050531915,56.91
Grimestreet Protector,1776,7,6,6,TRUE,PALADIN,4.637387387,1.759572072,61.31
Grimestreet Protector,507,7,6,6,TRUE,SHAMAN,4.453648915,1.99408284,62.91
Grimestreet Protector,239,7,6,6,TRUE,HUNTER,4.585774059,1.853556485,64.43
Grimestreet Protector,451,7,6,6,TRUE,WARRIOR,4.079822616,1.893569845,69.62
Kabal Lackey,504,1,2,1,FALSE,PALADIN,1.926587302,1.263888889,41.86
Kabal Lackey,1313,1,2,1,FALSE,DRUID,1.442498096,1.067022087,43.18
Kabal Lackey,528,1,2,1,FALSE,PRIEST,2.028409091,1.935606061,46.21
Kabal Lackey,186,1,2,1,FALSE,SHAMAN,1.360215054,0.9731182796,46.23
Kabal Lackey,334,1,2,1,FALSE,WARRIOR,1.625748503,1.167664671,47.6
Kabal Lackey,111,1,2,1,FALSE,HUNTER,2.135135135,1.738738739,47.74
Kabal Lackey,164,1,2,1,FALSE,ROGUE,1.134146341,0.3292682927,50
Kabal Lackey,124,1,2,1,FALSE,WARLOCK,1.588709677,1.096774194,56.45
Kabal Lackey,520,1,2,1,FALSE,MAGE,1.421153846,0.9576923077,60.38
Raza the Chained,22681,5,5,5,FALSE,PRIEST,3.692606146,2.6919448,57.06
Raza the Chained,11151,5,5,5,FALSE,MAGE,4.709443099,3.476100798,57.48
Raza the Chained,42601,5,5,5,FALSE,DRUID,5.145677332,3.815168658,58.41
Raza the Chained,7475,5,5,5,FALSE,WARRIOR,4.054314381,3.311170569,65.85
Raza the Chained,5243,5,5,5,FALSE,ROGUE,3.5515926,1.684722487,66.27
Raza the Chained,3409,5,5,5,FALSE,HUNTER,4.410090936,3.212085656,67.4
Raza the Chained,4981,5,5,5,FALSE,WARLOCK,4.837582815,2.325838185,67.65
Raza the Chained,16397,5,5,5,FALSE,PALADIN,4.697017747,3.148990669,67.76
Raza the Chained,6156,5,5,5,FALSE,SHAMAN,4.304093567,3.083820663,68.45
Wind-up Burglebot,3,6,5,5,FALSE,PRIEST,3,1.666666667,0
Wind-up Burglebot,5,6,5,5,FALSE,ROGUE,1.4,0,40
Wind-up Burglebot,2,6,5,5,FALSE,PALADIN,1.5,3,50
Wind-up Burglebot,2,6,5,5,FALSE,MAGE,4.5,0,50
Wind-up Burglebot,5,6,5,5,FALSE,DRUID,4,3,60
Hozen Healer,1,4,2,6,FALSE,HUNTER,0,0,0
Hozen Healer,5,4,2,6,FALSE,DRUID,3,2.4,20
Hozen Healer,4,4,2,6,FALSE,MAGE,3,1.5,25
Hozen Healer,4,4,2,6,FALSE,PRIEST,5,1.5,25
Hozen Healer,3,4,2,6,FALSE,WARRIOR,4.666666667,4.666666667,33.33
Hozen Healer,2,4,2,6,FALSE,ROGUE,0,0,50
Hozen Healer,4,4,2,6,FALSE,PALADIN,3.25,1.25,75
Public Defender,190,2,0,7,TRUE,PRIEST,5.021052632,0.4368421053,32.1
Public Defender,48,2,0,7,TRUE,WARLOCK,5.791666667,0,33.33
Public Defender,51,2,0,7,TRUE,HUNTER,6.411764706,0.05882352941,33.33
Public Defender,143,2,0,7,TRUE,PALADIN,6.265734266,0.04895104895,33.56
Public Defender,354,2,0,7,TRUE,DRUID,6.163841808,0.04237288136,34.46
Public Defender,85,2,0,7,TRUE,MAGE,5.717647059,0,37.64
Public Defender,70,2,0,7,TRUE,ROGUE,5.114285714,0.1,51.42
Public Defender,440,2,0,7,TRUE,WARRIOR,6.05,0.2181818182,52.5
Public Defender,65,2,0,7,TRUE,SHAMAN,5.907692308,0.06153846154,55.38
Drakonid Operative,5045,5,5,6,FALSE,DRUID,5.587908821,5.043805748,48.54
Drakonid Operative,401,5,5,6,FALSE,HUNTER,4.643391521,4.264339152,48.62
Drakonid Operative,1992,5,5,6,FALSE,PALADIN,5.067771084,4.245481928,49.94
Drakonid Operative,3553,5,5,6,FALSE,PRIEST,3.335209682,3.920630453,50.21
Drakonid Operative,671,5,5,6,FALSE,ROGUE,3.509687034,2.408345753,51.26
Drakonid Operative,1645,5,5,6,FALSE,MAGE,5.053495441,3.730091185,51.73
Drakonid Operative,769,5,5,6,FALSE,WARRIOR,3.850455137,3.99739922,55.65
Drakonid Operative,761,5,5,6,FALSE,WARLOCK,5.141918528,2.906701708,55.71
Drakonid Operative,713,5,5,6,FALSE,SHAMAN,4.203366059,3.709677419,56.66
Mana Geode,570,2,2,3,FALSE,PRIEST,2.731578947,2.049122807,42.63
Mana Geode,432,2,2,3,FALSE,DRUID,3.865740741,2.333333333,48.84
Mana Geode,50,2,2,3,FALSE,ROGUE,3.2,1.68,50
Mana Geode,101,2,2,3,FALSE,WARRIOR,3.217821782,1.188118812,51.48
Mana Geode,108,2,2,3,FALSE,MAGE,3.740740741,2.472222222,53.7
Mana Geode,55,2,2,3,FALSE,SHAMAN,3.581818182,2.036363636,54.54
Mana Geode,65,2,2,3,FALSE,WARLOCK,3.169230769,1.646153846,56.92
Mana Geode,163,2,2,3,FALSE,PALADIN,3.981595092,2,57.05
Mana Geode,30,2,2,3,FALSE,HUNTER,3.866666667,2.2,66.66
Fel Orc Soulfiend,2,3,3,7,FALSE,PALADIN,6.5,5,0
Fel Orc Soulfiend,3,3,3,7,FALSE,PRIEST,8,3.333333333,0
Fel Orc Soulfiend,5,3,3,7,FALSE,DRUID,10.2,4.8,20
Fel Orc Soulfiend,2,3,3,7,FALSE,SHAMAN,1,0,50
Fel Orc Soulfiend,5,3,3,7,FALSE,ROGUE,3.4,2.2,100
Fel Orc Soulfiend,1,3,3,7,FALSE,WARRIOR,7,0,100
Crystalweaver,376,4,5,4,FALSE,PRIEST,2.795212766,2.888297872,43.35
Crystalweaver,110,4,5,4,FALSE,WARRIOR,2.845454545,2.872727273,47.27
Crystalweaver,768,4,5,4,FALSE,DRUID,3.31640625,4.114583333,47.78
Crystalweaver,203,4,5,4,FALSE,WARLOCK,3.21182266,3.019704433,49.75
Crystalweaver,69,4,5,4,FALSE,HUNTER,2.927536232,3.217391304,50.72
Crystalweaver,300,4,5,4,FALSE,PALADIN,3.033333333,4.086666667,52.33
Crystalweaver,199,4,5,4,FALSE,MAGE,2.869346734,2.487437186,53.76
Crystalweaver,82,4,5,4,FALSE,ROGUE,2.853658537,2.365853659,56.09
Crystalweaver,106,4,5,4,FALSE,SHAMAN,2.650943396,3.650943396,65.09
Celestial Dreamer,29,3,3,3,FALSE,MAGE,4.137931034,1.862068966,31.03
Celestial Dreamer,924,3,3,3,FALSE,DRUID,3.279220779,3.641774892,51.73
Celestial Dreamer,11,3,3,3,FALSE,WARRIOR,4.545454545,5.909090909,54.54
Celestial Dreamer,12,3,3,3,FALSE,PALADIN,3.833333333,4.666666667,58.33
Celestial Dreamer,10,3,3,3,FALSE,HUNTER,2.8,4,60
Celestial Dreamer,5,3,3,3,FALSE,WARLOCK,2,3.6,60
Celestial Dreamer,25,3,3,3,FALSE,PRIEST,3.24,2.92,72
Celestial Dreamer,12,3,3,3,FALSE,ROGUE,3.416666667,1.25,75
Celestial Dreamer,6,3,3,3,FALSE,SHAMAN,2.333333333,3.333333333,83.33
Kabal Chemist,21,4,3,3,FALSE,HUNTER,2.571428571,1.428571429,38.09
Kabal Chemist,696,4,3,3,FALSE,PRIEST,2.875,2.031609195,45.54
Kabal Chemist,237,4,3,3,FALSE,DRUID,3.438818565,1.890295359,45.56
Kabal Chemist,40,4,3,3,FALSE,WARRIOR,3.125,1.725,47.5
Kabal Chemist,35,4,3,3,FALSE,ROGUE,3.428571429,1.942857143,48.57
Kabal Chemist,360,4,3,3,FALSE,MAGE,2.811111111,2.041666667,51.11
Kabal Chemist,168,4,3,3,FALSE,WARLOCK,3.05952381,1.214285714,51.19
Kabal Chemist,88,4,3,3,FALSE,PALADIN,3.477272727,1.409090909,60.22
Kabal Chemist,38,4,3,3,FALSE,SHAMAN,2.868421053,1.578947368,63.15
Kazakus,48174,4,3,3,FALSE,DRUID,3.555839249,1.872441566,51.45
Kazakus,23172,4,3,3,FALSE,PRIEST,3.321163473,1.965907129,51.52
Kazakus,11733,4,3,3,FALSE,MAGE,3.237790846,2.127418393,52.75
Kazakus,5568,4,3,3,FALSE,ROGUE,3.268139368,1.092672414,58.58
Kazakus,9434,4,3,3,FALSE,WARRIOR,3.235425058,1.504133983,59.2
Kazakus,5266,4,3,3,FALSE,WARLOCK,3.578427649,1.35301937,60.14
Kazakus,18335,4,3,3,FALSE,PALADIN,3.537660213,1.367112081,61.32
Kazakus,3847,4,3,3,FALSE,HUNTER,3.453080322,1.586171042,61.89
Kazakus,6691,4,3,3,FALSE,SHAMAN,3.330892243,1.325511882,64.38
Kun the Forgotten King,3962,10,7,7,FALSE,MAGE,4.225138819,3.230186774,53.4
Kun the Forgotten King,8340,10,7,7,FALSE,PRIEST,3.07146283,3.219904077,61.07
Kun the Forgotten King,18975,10,7,7,FALSE,DRUID,4.25486166,5.406587615,61.83
Kun the Forgotten King,5998,10,7,7,FALSE,PALADIN,3.660220073,4.820940313,67.33
Kun the Forgotten King,1863,10,7,7,FALSE,WARLOCK,3.420289855,2.698336017,70.9
Kun the Forgotten King,1799,10,7,7,FALSE,ROGUE,2.36520289,2.640911618,71.76
Kun the Forgotten King,2062,10,7,7,FALSE,SHAMAN,3.071774976,4.22114452,75.55
Kun the Forgotten King,2122,10,7,7,FALSE,WARRIOR,1.999057493,3.535815269,80.63
Kun the Forgotten King,969,10,7,7,FALSE,HUNTER,2.631578947,4.679050568,82.97
Jade Chieftain,929,7,5,5,FALSE,DRUID,3.324004306,2.979547901,40.36
Jade Chieftain,542,7,5,5,FALSE,PRIEST,2.570110701,2.461254613,40.95
Jade Chieftain,155,7,5,5,FALSE,WARLOCK,3.709677419,2.341935484,41.29
Jade Chieftain,274,7,5,5,FALSE,MAGE,3.291970803,2.145985401,44.52
Jade Chieftain,221,7,5,5,FALSE,SHAMAN,3.031674208,2.895927602,56.56
Jade Chieftain,112,7,5,5,FALSE,ROGUE,2.571428571,2.107142857,58.92
Jade Chieftain,73,7,5,5,FALSE,HUNTER,2.164383562,3.123287671,60.27
Jade Chieftain,385,7,5,5,FALSE,PALADIN,2.857142857,3.612987013,65.97
Jade Chieftain,161,7,5,5,FALSE,WARRIOR,2.198757764,2.807453416,73.91
Alleycat,25270,1,1,1,FALSE,DRUID,1.591768896,1.148436882,37.89
Alleycat,3953,1,1,1,FALSE,SHAMAN,1.424234758,0.7523399949,40.55
Alleycat,10061,1,1,1,FALSE,PRIEST,1.868700924,1.591293112,44.44
Alleycat,10515,1,1,1,FALSE,PALADIN,1.952639087,1.137232525,46.99
Alleycat,2656,1,1,1,FALSE,WARLOCK,1.676204819,0.936746988,47.62
Alleycat,3036,1,1,1,FALSE,ROGUE,1.458168643,0.6666666667,50.79
Alleycat,2923,1,1,1,FALSE,HUNTER,1.907971262,1.127608621,53.88
Alleycat,6302,1,1,1,FALSE,WARRIOR,1.774674706,0.9847667407,56.37
Alleycat,5687,1,1,1,FALSE,MAGE,1.550553895,1.475294531,66.32
Rat Pack,6087,3,2,2,FALSE,DRUID,3.013964186,2.405125678,34.99
Rat Pack,2609,3,2,2,FALSE,PALADIN,3.248371023,1.844001533,42.12
Rat Pack,2795,3,2,2,FALSE,PRIEST,2.908407871,2.334883721,42.14
Rat Pack,756,3,2,2,FALSE,ROGUE,2.578042328,1.25,44.04
Rat Pack,811,3,2,2,FALSE,WARLOCK,3.139334155,1.699136868,45.62
Rat Pack,1016,3,2,2,FALSE,SHAMAN,2.25984252,1.624015748,45.76
Rat Pack,1269,3,2,2,FALSE,WARRIOR,3.044129236,1.889676911,52.79
Rat Pack,781,3,2,2,FALSE,HUNTER,2.95006402,1.898847631,56.08
Rat Pack,1654,3,2,2,FALSE,MAGE,2.19165659,2.30713422,62.57
Kabal Talonpriest,13453,3,3,4,FALSE,PRIEST,3.867390173,2.995911693,48.99
Kabal Talonpriest,26355,3,3,4,FALSE,DRUID,4.511326124,3.580572946,52.21
Kabal Talonpriest,6715,3,3,4,FALSE,MAGE,4.097840655,3.693075205,53.7
Kabal Talonpriest,2906,3,3,4,FALSE,WARLOCK,4.345492085,2.564693737,56.12
Kabal Talonpriest,9950,3,3,4,FALSE,PALADIN,4.331658291,2.676884422,57.02
Kabal Talonpriest,4849,3,3,4,FALSE,WARRIOR,3.794184368,2.479686533,57.04
Kabal Talonpriest,3019,3,3,4,FALSE,ROGUE,3.984431931,2.433587281,57.5
Kabal Talonpriest,2072,3,3,4,FALSE,HUNTER,4.075772201,2.775096525,60.03
Kabal Talonpriest,3622,3,3,4,FALSE,SHAMAN,3.483158476,2.399779128,61.07
Lotus Assassin,1,5,5,5,FALSE,WARLOCK,11,10,0
Lotus Assassin,34,5,5,5,FALSE,DRUID,3.529411765,6.882352941,38.23
Lotus Assassin,14,5,5,5,FALSE,PALADIN,4.785714286,10.57142857,50
Lotus Assassin,128,5,5,5,FALSE,ROGUE,4.0625,7.7890625,63.28
Lotus Assassin,3,5,5,5,FALSE,HUNTER,6.666666667,10.66666667,66.66
Lotus Assassin,13,5,5,5,FALSE,PRIEST,3.307692308,7.076923077,69.23
Lotus Assassin,5,5,5,5,FALSE,WARRIOR,2.4,8.6,80
Lotus Assassin,11,5,5,5,FALSE,MAGE,4.454545455,8,90.9
Shadow Rager,2,3,5,1,FALSE,HUNTER,2.5,2.5,0
Shadow Rager,2,3,5,1,FALSE,SHAMAN,0.5,0,0
Shadow Rager,2,3,5,1,FALSE,WARRIOR,1.5,2.5,0
Shadow Rager,7,3,5,1,FALSE,PALADIN,3.285714286,4.857142857,0
Shadow Rager,21,3,5,1,FALSE,DRUID,1.666666667,4.571428571,42.85
Shadow Rager,130,3,5,1,FALSE,ROGUE,1.961538462,3.3,46.92
Shadow Rager,7,3,5,1,FALSE,PRIEST,0.7142857143,2.285714286,71.42
Patches the Pirate,9511,1,1,1,FALSE,SHAMAN,1.668383976,2.208285144,36.47
Patches the Pirate,68170,1,1,1,FALSE,DRUID,1.922209183,2.341249817,37.55
Patches the Pirate,26933,1,1,1,FALSE,PALADIN,2.154568745,2.151412765,38.15
Patches the Pirate,24670,1,1,1,FALSE,PRIEST,1.971625456,2.889177138,38.35
Patches the Pirate,6041,1,1,1,FALSE,WARLOCK,2.013408376,2.239364344,39.21
Patches the Pirate,16176,1,1,1,FALSE,WARRIOR,2.253461919,1.988810584,42.65
